F,F,F,F,F,F,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,MMA Default,MMA Sim Diversity 10,geomean1,Saber Score
42728124,42704868,42704859,42704873,42704861,42704865,,411.61,356.075,424.415,489.2825,528.718,585.2525,656.7258,156.715,48800,0,0,99.32844813,68.32193312,25.47922726,-17.90846884
42728122,42704870,42704857,42704859,42704861,42704865,,412.59,366.53,431.275,500.625,535.483,592.5045,666.3533,163.95,48600,0,0,99.32812195,68.12235246,26.45155134,-2.297412045
42728124,42704860,42704870,42704859,42704863,42704865,,410.24,346.57,416.555,482.3075,518.742,579.3415,659.2547,156.21,49500,0,0,99.32649234,68.03843734,25.20134882,0.882452354
42704868,42704866,42704874,42704859,42704873,42704861,,406.72,352.625,423.07,490.16,532.4555,594.2655,668.9043,163.195,49200,0,0,99.32516302,67.20053261,26.73743552,-3.037540987
42704868,42704866,42704859,42704873,42704863,42728127,,412.63,357.8625,422.595,496.18,535.2735,592.197,659.9971,160.96,49100,0,0,99.32411828,68.3499943,26.29401336,-4.879177362
42728122,42728124,42704859,42704863,42728127,42704871,,401.14,346.8425,414.06,482.4525,524.075,589.046,658.8132,147.375,49400,0,0,99.32354718,66.76438003,24.01980679,-9.44461152
42704868,42704860,42704875,42704859,42704873,42704865,,415.03,350.92,419.815,489.7025,528.777,597.4485,665.8919,167.125,49100,0,0,99.32321737,68.48243914,27.1916677,-2.357641608
42728122,42704862,42704858,42704856,42704873,42704861,,409.62,355.935,423.05,491.7175,529.93,590.3605,659.4833,155.965,49800,0,0,99.32120837,67.94085079,25.45167814,6.859229505
42704868,42704860,42704858,42704857,42704873,42704863,,418.61,351.325,421.87,493.155,531.949,599.3025,659.7087,165.76,49800,0,0,99.31829519,69.20497124,27.04217047,14.29469138
42728122,42728124,42704858,42704873,42704871,42704865,,412.45,354.5975,422.935,486.4225,523.6145,580.3965,649.2256,149.59,49700,0,0,99.31582619,68.70017669,24.39022714,16.94957465
42704866,42704870,42728126,42704857,42704859,42704861,,418.4,358.3375,427.95,504.155,538.2575,600,666.017,170.085,49600,0,0,99.31555533,68.95269192,27.69280661,14.54429775
42728122,42704870,42704857,42704859,42704873,42704869,,407.21,360.615,422.565,490.26,530.406,597.375,668.6534,160.435,48600,0,0,99.3139865,67.27500741,24.86472717,-15.0039807
42728122,42728124,42704875,42704857,42728127,42704865,,414.28,361.385,423.645,485.53,516.452,578.1045,650.583,151.82,50000,0,0,99.31234825,68.91046125,24.85865849,4.660413787
42728124,42704868,42704870,42704858,42704861,42728123,,414.25,353.395,417.94,486.9725,525.0445,585.395,648.4705,150.555,49900,0,0,99.30660681,68.97851778,21.63913288,10.52961797
42728122,42704864,42704857,42704874,42704859,42704871,,403.79,347.0325,422.075,492.725,531.565,603.973,669.6285,159.03,49700,0,0,99.30426501,66.75322667,25.95763148,15.18105268
42728124,42704866,42704872,42704859,42704863,42704871,,407.27,356.6025,420.415,487.235,526.8915,590.238,653.1287,149.06,49900,0,0,99.30408213,67.82563119,24.28154846,4.290349036
42728122,42704866,42704870,42704858,42704861,42728125,,414.62,361.925,426.35,490.26,526.782,581.888,644.8857,147.195,49900,0,0,99.3033596,69.1557732,22.32573323,10.20689607
42704868,42704860,42728126,42704859,42704873,42704863,,408.49,345.405,410.305,489.1325,525.714,585.404,660.3447,157.035,49800,0,0,99.30251342,67.74434426,25.57416464,2.879005857
42728122,42704866,42704870,42704874,42704859,42704869,,413.6,367.11,433.52,494.4625,530.59,589.541,652.7972,153.25,49900,0,0,99.30186126,68.73288413,23.80415401,16.82911515
42728122,42704860,42704858,42704857,42728127,42704871,,407.86,348.2575,409.84,479.205,520.5505,586.1205,662.432,156.77,49800,0,0,99.29743538,67.58010864,25.56416487,31.1879456
42704866,42704860,42704872,42704856,42704859,42728127,,405.67,350.05,416.025,486.76,522.6035,586.981,656.5851,150.43,50000,0,0,99.29264213,67.4738195,24.56690533,17.97796786
42728122,42704862,42704858,42704857,42704871,42704861,,406.53,351.765,417.38,486.205,522.9565,591.8405,668.7118,161.35,49400,0,0,99.29078565,67.16893203,26.27180646,12.9693523
42728124,42704868,42704856,42704859,42728127,42704871,,406.19,347.135,415.215,485.1425,525.0065,592.183,662.5633,157.31,49800,0,0,99.28683068,67.33548387,25.6896743,9.406537563
42728122,42704866,42704860,42704859,42728127,42728125,,409.01,358.5425,420.735,480.245,514.8485,572.293,640.5538,138.28,49600,1,0,99.28510907,168.5074897,21.22420067,0.908224005
42704866,42704870,42728126,42704872,42704859,42704865,,414.09,359.0625,426.12,493.7225,528.2945,591.3285,657.3448,158.79,49900,0,0,99.28496486,68.63686668,25.68364283,6.476278603
42728122,42704870,42704875,42704857,42704859,42704867,,416.8,361.6825,428.78,498.1425,538.619,607.27,665.6244,166.33,49400,0,0,99.28031725,68.72817439,25.48087422,27.93496549
42728122,42704866,42704858,42704875,42704863,42704869,,410.93,358.4825,421.47,486.695,519.6865,578.1545,648.7746,147.265,49800,0,0,99.27996758,68.48883232,22.84123491,6.549393386
42728122,42704864,42704870,42704859,42704863,42704867,,405.35,358.11,420.915,482.71,517.8635,578.2885,652.7955,145.2,49700,0,0,99.27993407,67.5574105,22.26310426,-1.195903681
42704866,42704860,42704862,42704858,42704873,42704865,,418.62,349.61,417.5,484.5825,521.384,586.181,651.9158,158.77,49800,0,0,99.27902088,69.46708367,25.92579026,12.07010522
42728124,42704862,42704872,42704875,42704859,42704861,,418.28,359.2225,430.84,502.985,537.4155,605.6505,659.581,164.23,50000,0,0,99.27612037,69.14867047,26.71299195,20.25858313
42728122,42728124,42704874,42704859,42728127,42704861,,402.93,353.5075,419.3,487.9375,523.1715,591.3705,660.2732,150.615,49600,1,0,99.27592084,166.9506797,24.60887276,-8.153728396
42704868,42704860,42704870,42704858,42704863,42704865,,417.25,347.2125,413.945,488.6375,526.123,589.7755,656.4462,162,50000,2,0,99.27277398,269.1118389,26.13971961,21.88507318
42728124,42704862,42704858,42704875,42704873,42728127,,417.59,343.815,417.97,490.91,529.922,594.076,667.665,170.875,50000,0,0,99.27224139,68.76565639,28.06968781,19.99609172
42704868,42704870,42704858,42704875,42728127,42704861,,414.64,345.495,415.47,491.5625,528.862,588.481,676.2435,176.48,49700,1,0,99.26812984,168.0451689,28.79238068,23.77405316
42728122,42704864,42704870,42704874,42704859,42704867,,401.76,349.525,414.8,481.86,522.056,582.551,661.6513,149.655,50000,0,0,99.26798795,66.73394319,23.02793274,-7.831008732
42728122,42704862,42704875,42704859,42704873,42704871,,413.61,357.0975,425.895,495.58,535.9745,601.4335,669.7433,168.34,49400,0,0,99.26792247,68.12762015,27.52586356,28.58040631
42704868,42704864,42704858,42704875,42704857,42728123,,413.38,349.995,418.37,487.535,521.146,583.179,659.3145,158.785,49700,0,0,99.26781747,68.46141135,22.86000196,5.50811626
42704866,42704872,42704858,42704875,42704857,42728127,,417.02,354.5675,422.715,495.4975,534.7795,600.8,666.9609,169.745,49900,0,0,99.26746759,68.70808858,27.73639173,62.31537461
42704868,42704870,42704872,42704858,42704863,42704861,,408.42,347.92,417.285,489.76,528.53,590.2425,665.5947,161.94,49900,0,0,99.26651885,67.53798569,26.14774447,13.72236609
42704868,42704866,42704858,42704874,42704873,42728127,,412.21,351.86,417.745,489.47,528.718,597.138,664.4531,165.075,50000,1,0,99.26548078,168.1144226,27.15554009,24.70775992
42728124,42704868,42704872,42704875,42704859,42728123,,418.39,363.775,434.67,502.795,532.7335,587.714,643.9545,150.14,50000,0,0,99.26537104,69.70966928,21.61839434,17.52190143
42728124,42704868,42728126,42704859,42704863,42704865,,415.41,356.2375,425.105,494.2725,529.3615,590.842,646.8368,152.205,49900,0,0,99.26277374,69.18556293,24.66575121,7.934965193
42728122,42704860,42704875,42704857,42704859,42704867,,412.04,354.765,419.995,490.855,526.373,586.2585,657.2681,154.855,49500,0,0,99.26251546,68.34179221,23.77748455,1.743040048
42704866,42704864,42704875,42704856,42704859,42704863,,412.44,355.4975,426.015,491.0775,526.0665,594.9355,659.9552,159.44,50000,2,0,99.25984198,268.3031364,25.90055106,31.86784387
42704868,42704866,42704872,42704874,42704859,42704865,,412.98,366.24,427.9,496.485,532.7595,591.971,654.8856,157.23,49800,0,0,99.25896977,68.55742141,25.58587264,8.640635759
42728122,42704862,42704858,42704875,42728127,42704861,,413.92,349.485,419.095,493.355,530.849,587.4825,663.8862,163.805,49800,0,0,99.25719712,68.37371935,26.67129392,35.10793746
42728124,42704870,42704862,42704857,42704859,42704869,,416.24,354.395,423.45,494.305,532.0835,597.454,663.4813,165.6,49400,0,0,99.25273756,68.71497701,25.71501856,19.79383081
42728122,42704866,42704859,42728127,42704871,42704861,,399.56,349.4175,412.875,480.4825,521.3945,589.818,662.1359,149.75,48900,0,0,99.24922613,66.39913732,24.43658883,-2.486786805
42704866,42704870,42704858,42704875,42704856,42704865,,415.44,346.8075,418.15,488.7475,531.7335,590.834,668.4191,169.69,49900,2,0,99.24886317,268.4269235,27.51969881,19.93586421
42728124,42704870,42728126,42704875,42704859,42704865,,419.57,352.88,426.92,499.21,533.501,590.579,663.5325,168.735,50000,0,0,99.24848408,69.18329818,27.32892397,35.94275713
42704868,42704866,42728126,42704858,42704861,42704865,,417,355.115,419.645,489.8575,528.85,595.9925,646.7705,154.24,50000,0,0,99.24829857,69.40821588,25.05519296,22.92635143
42728122,42704866,42704858,42704873,42704863,42704871,,411.15,359.4825,423.135,491.4725,525.779,589.539,651.824,151.615,49800,0,0,99.24814673,68.40224349,24.74458134,5.413428694
42704868,42704870,42728126,42704875,42704859,42704865,,423.41,354.1325,435.57,502.06,547.3275,602.4005,665.1837,174.865,49900,0,0,99.2477705,69.66880405,28.3901272,16.52796566
42704866,42704870,42704875,42704859,42728127,42704861,,406.23,343.6025,414.935,485.24,521.2745,593.49,681.2884,172.29,48900,1,0,99.24750797,166.6701717,28.06057229,1.803270914
42728124,42704866,42704859,42704873,42704863,42704871,,401.09,344.945,408.855,479.6325,515.6385,580.614,664.591,153.825,49100,0,0,99.24680285,66.52872708,25.12191451,-6.910189986
42728122,42704866,42704860,42704874,42704859,42704869,,408.84,358.9475,422.93,486.9375,522.1195,576.612,644.0817,141.775,50000,0,0,99.24620016,68.34650195,22.21285265,22.50894308
42728122,42704872,42704858,42704857,42704874,42704861,,398.76,348.97,416.32,488.0575,520.946,586.017,670.5227,155.755,49700,0,0,99.24619883,65.99019255,25.33743344,-18.33876073
42728124,42704866,42704872,42704875,42704859,42704869,,417.43,364.0925,432.035,496.07,532.989,586.552,645.1086,150.685,50000,0,0,99.24421278,69.52613073,23.41959463,19.63891238
42704868,42704864,42704857,42704859,42728127,42704871,,406.47,342.5,417.485,489.4925,527.647,591.5075,671.7248,165.57,49200,0,0,99.24382424,67.03892637,27.0537167,9.036473185
42728124,42704866,42704857,42704874,42704859,42728127,,415.77,354.9575,427.025,501.8925,539.9335,598.456,661.5217,164.615,49800,0,0,99.24213241,68.71373517,27.01295779,30.88679612
42728122,42704868,42704858,42704863,42704871,42704861,,405.83,352.0875,420.68,486.3425,521.1015,586.3815,655.67,150.945,49700,0,0,99.24212514,67.51178716,24.49290442,0.525274221
42728124,42704860,42704857,42704859,42704873,42704865,,411.5,350.775,418.66,484.785,523.304,589.636,660.9632,159.545,48900,0,0,99.23971723,68.12790731,25.97743274,-0.133054238
42728122,42704868,42704858,42704863,42704861,42704865,,411.29,359.0825,422.74,489.325,524.2975,591.371,647.1856,148.53,49400,0,0,99.23767698,68.58153883,24.01873356,-14.40588236
42704864,42704870,42704872,42704857,42704859,42728127,,412.11,354.5625,420.145,499.0875,539.891,601.416,670.8554,168.565,49600,0,0,99.23520883,67.86523979,27.42654615,13.69659454
42728122,42704868,42704859,42704863,42728127,42704871,,404.98,353.255,421.84,489.185,526.976,594.8155,659.5892,153.505,49300,0,0,99.23058843,67.2498859,24.95251445,6.669853628
42728122,42704870,42704872,42704858,42728127,42704865,,413.69,357.6325,425.44,493.475,534.3545,596.9025,654.5188,155.735,49900,0,0,99.2277286,68.66043256,25.16649029,26.32136345
42728122,42728126,42704857,42704859,42704873,42704865,,407.08,356.7625,421.415,485.785,529.1355,593.057,663.6753,157.445,48800,0,0,99.22771746,67.4027382,25.58237443,-10.64080819
42704868,42704860,42704857,42704859,42704873,42704871,,409.88,345.7875,419.7,490.825,531.149,592.676,670.921,168.09,49100,0,0,99.22471187,67.54366151,27.51890939,14.30757642
42728122,42704862,42704857,42704874,42704859,42704861,,405.33,352.4075,423.245,498.0725,531.3225,598.167,672.8228,164.155,49200,0,0,99.22000471,66.83098314,26.78581283,2.293793857
42704868,42728126,42704875,42704857,42704859,42704865,,414.29,351.9925,419.71,495.8125,538.2545,594.6725,671.5202,172.225,49200,0,0,99.21656536,68.14436331,28.00762333,11.32997721
42704868,42704866,42704875,42704859,42704863,42704871,,415.19,358.1975,424.785,496.9275,535.1445,605.6025,663.4157,166.735,49600,0,0,99.2148605,68.55597296,27.13208587,0.977139641
42704868,42704862,42704875,42704856,42704859,42704873,,424.22,364.375,436.265,512.055,547.6865,608.168,665.1791,176.285,49900,1,0,99.21319253,169.7721381,28.97397199,47.35844433
42704868,42704870,42704862,42704875,42704859,42704867,,419.1,356.585,425.825,497.5875,535.8455,598.798,667.0619,172.295,49800,0,0,99.21305219,68.98093581,26.53208863,60.05631685
42728124,42704868,42704862,42704859,42704871,42704867,,405.54,347.3975,412.315,478.305,517.2915,583.632,656.7113,151.625,49700,0,0,99.21255201,67.42428062,23.42180998,9.466767311
42704860,42704870,42704875,42704857,42704859,42728127,,411.36,339.9175,410.245,486.025,528.6455,601.539,684.7245,179.65,49200,0,0,99.209627,67.26324742,29.40053404,18.33514422
42704868,42704864,42704875,42704857,42704859,42704867,,413.82,354.9975,421.785,492.02,528.979,593.969,662.5905,163.315,49500,0,0,99.20747125,68.38850558,25.12427681,12.78866082
42728122,42704870,42704862,42704859,42704861,42704865,,417.94,367.0575,436.78,503.465,538.399,596.055,656.7736,161.915,49200,0,0,99.20433325,69.17522878,26.15522744,0.056321279
42704868,42704860,42704870,42704862,42704859,42728125,,418.88,356.3675,424.115,492.0775,531.9225,586.8545,653.7108,160.86,50000,0,0,99.19765459,69.41371463,24.39434761,14.50984031
42728124,42704872,42704875,42704857,42704859,42704871,,407.55,347.3,421.23,495.0425,534.8605,592.523,674.2916,167.48,49500,0,0,99.19687119,67.08602718,27.27483936,9.56145376
42728124,42704868,42704858,42704857,42728127,42704867,,411.06,347.5775,414.25,482.4425,517.943,586.028,654.0254,154.325,49800,0,0,99.19685825,68.29506131,23.82894272,-8.812057227
42704866,42704872,42704858,42704875,42704857,42704865,,414.78,351.7675,420.18,493.035,530.9365,595.0565,664.8317,166.325,49500,0,0,99.19659484,68.44207889,26.99606338,29.76371348
42704866,42704870,42704875,42704856,42704859,42728127,,414.51,350.2675,425.9,495.9125,534.82,594.6385,673.3285,173.45,49700,0,0,99.19572315,68.10503758,28.31788843,48.02965224
42728124,42704868,42704856,42704859,42704863,42704871,,404.05,350.48,416.185,484.7425,526.2565,589.063,660.5327,154.315,49800,0,0,99.19485662,67.07313658,25.09442523,-1.961803995
42728122,42704860,42704870,42704875,42704859,42704869,,421.83,367.9225,431.085,500.1925,533.964,598.4715,650.1093,158.38,50000,0,0,99.18814821,69.95480597,24.45186601,24.251692
42704868,42704870,42704858,42704857,42728127,42704861,,414.95,347.255,419.92,495.97,532.574,597.453,672.9441,175.03,49400,0,0,99.18160788,68.17614291,28.57477152,17.15183407
42728122,42704866,42704862,42704858,42704871,42704869,,411.03,358.175,419.32,489.465,522.646,581.4455,645.1002,145.77,50000,0,0,99.18151761,68.5992686,22.77477681,0.284354622
42728124,42704866,42704859,42704873,42704863,42704861,,406.47,353.37,418.06,484.4875,526.1075,588.483,656.9024,152.61,49000,0,0,99.18026182,67.53849405,24.88317031,-15.48161954
42704868,42704866,42704858,42704873,42704863,42704865,,413.56,352.27,420.17,484.6975,523.364,589.5155,653.2032,157.2,49300,0,0,99.17863397,68.67188026,25.55287023,-8.119271696
42728122,42704866,42704856,42704859,42704871,42704861,,405.52,361.71,424.045,491.565,527.029,589.4695,653.9239,148.69,49500,0,0,99.17844358,67.50800877,24.24368108,-1.591740549
42704868,42704860,42704862,42704858,42728127,42704865,,415.62,345.59,413.265,484.46,522.52,583.061,654.8704,160.32,49900,0,0,99.17147331,68.90262173,26.10348797,28.58040631
42704868,42728126,42704872,42704857,42704859,42704871,,404.75,347.3025,419.805,489.675,531.5325,597.4405,670.0269,163.095,49700,0,0,99.16808672,66.82977575,26.55244036,23.30930233
42704868,42704862,42704872,42704858,42704861,42704865,,404.55,346.31,412.78,480.53,519.33,585.421,662.5872,156.84,49400,0,0,99.1678612,67.06275886,25.41454426,-6.540124863
42728122,42704870,42704857,42704874,42704859,42728127,,411.42,354.1275,427.755,503.7325,540.5075,603.3585,674.1625,171.05,49500,0,0,99.16679828,67.62854194,27.93154244,26.79899931
42704866,42704864,42704862,42704857,42704859,42704869,,414.91,358.52,423.255,492.465,529.113,590.5775,652.7514,156.185,49400,0,0,99.16336449,68.87382749,24.33954264,9.729257971
42704866,42704870,42704862,42704858,42728127,42704861,,415.06,346.1025,417.325,491.61,528.8795,590.6685,665.6357,168.465,49800,1,0,99.16190571,168.4419178,27.49421987,37.25940883
42728122,42704870,42704872,42704858,42704857,42728125,,411,359,425.965,491.9625,527.125,589.1375,655.1616,153.295,49900,0,0,99.16185829,68.23498039,23.16618773,15.70603549
42704868,42704870,42704858,42704857,42704874,42704873,,419.78,352.635,426.325,499.9075,545.1795,610.477,675.3753,181.69,50000,6,0,99.16125678,668.7678861,29.97500017,30.12089729
42704868,42704862,42704872,42704858,42704857,42704867,,409.07,349.0825,417.93,488.6475,522.7375,590.4825,659.7687,157.77,49900,0,0,99.1610462,67.79955483,24.29689032,34.58295763
42704868,42704866,42704858,42704856,42704863,42704861,,411.2,354.885,420.365,489.2775,525.5725,592.537,652.1363,154.36,50000,0,0,99.1607027,68.3692036,25.0875732,3.692250699
42704868,42704860,42704870,42704875,42704859,42704867,,418.11,353.2775,420.695,492.9925,528.9795,595.132,660.1422,165.495,50000,0,0,99.15983047,69.06611804,25.38088444,35.04770398
42704868,42704866,42704875,42704857,42704873,42704865,,418.07,359.9075,424.205,494.21,527.749,587.5525,657.2621,164.4,49600,0,0,99.15585167,69.16031417,27.00882666,0.977139082
42704868,42704862,42704858,42704875,42704856,42704865,,416.91,350.485,419.595,489.8325,530.8865,596.899,664.4601,169.545,50000,2,0,99.15373088,268.7424606,27.58726626,27.21640766
42728124,42704866,42704875,42704859,42704871,42704861,,411.17,351.2575,421.09,491.425,528.475,588.8765,662.259,161.38,49500,0,0,99.15321815,68.00681999,26.2853256,-0.516004954
