CPT_ID,CPT_Name,CPT_Salary,CPT_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42963534,Matt Vierling,6900,10.23,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963433,Riley Greene,8200,8.18,42963436,Colt Keith,6800,6.35,42963438,Evan Carter,6400,5.93,52.76,49900,22.4,2.2392e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963435,Kerry Carpenter,7400,6.90,42963439,Jake Burger,6200,7.36,42963447,Hao-Yu Lee,4200,6.20,42963448,Ezequiel Duran,4000,5.70,54.95,49100,24.6,2.4587e+1
42963522,Riley Greene,12300,12.27,42963427,Jack Leiter,12200,13.65,42963435,Kerry Carpenter,7400,6.90,42963436,Colt Keith,6800,6.35,42963437,Josh Jung,6600,7.28,42963447,Hao-Yu Lee,4200,6.20,52.65,49500,22.2,2.2188e+1
42963516,Jack Leiter,18300,20.48,42963429,Kevin McGonigle,9400,8.42,42963437,Josh Jung,6600,7.28,42963438,Evan Carter,6400,5.93,42963447,Hao-Yu Lee,4200,6.20,42963448,Ezequiel Duran,4000,5.70,54.01,48900,24.5,2.4483e+1
42963518,Kevin McGonigle,14100,12.63,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963435,Kerry Carpenter,7400,6.90,42963447,Hao-Yu Lee,4200,6.20,42963454,Wenceel Perez,3000,6.20,53.89,49900,22.7,2.2675e+1
42963516,Jack Leiter,18300,20.48,42963435,Kerry Carpenter,7400,6.90,42963436,Colt Keith,6800,6.35,42963437,Josh Jung,6600,7.28,42963442,Kyle Higashioka,5400,6.34,42963448,Ezequiel Duran,4000,5.70,53.05,48500,24.1,2.4117e+1
42963529,Spencer Torkelson,9000,10.94,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963436,Colt Keith,6800,6.35,42963502,Kyle Finnegan,4000,2.46,42963512,Drew Anderson,4000,2.43,44.25,45400,16.4,1.6377e+1
42963524,Kerry Carpenter,11100,10.35,42963427,Jack Leiter,12200,13.65,42963433,Riley Greene,8200,8.18,42963439,Jake Burger,6200,7.36,42963440,Spencer Torkelson,6000,7.29,42963495,Brant Hurter,4000,5.10,51.93,47700,22.6,2.2597e+1
42963516,Jack Leiter,18300,20.48,42963431,Brandon Nimmo,8800,7.49,42963438,Evan Carter,6400,5.93,42963439,Jake Burger,6200,7.36,42963447,Hao-Yu Lee,4200,6.20,42963449,Jake Rogers,3800,5.26,52.72,47700,23.3,2.3338e+1
42963534,Matt Vierling,6900,10.23,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963435,Kerry Carpenter,7400,6.90,42963437,Josh Jung,6600,7.28,42963440,Spencer Torkelson,6000,7.29,53.77,48500,23.6,2.3560e+1
42963516,Jack Leiter,18300,20.48,42963431,Brandon Nimmo,8800,7.49,42963435,Kerry Carpenter,7400,6.90,42963442,Kyle Higashioka,5400,6.34,42963445,Matt Vierling,4600,6.82,42963450,Josh Smith,3600,5.91,53.94,48100,24.5,2.4465e+1
42963522,Riley Greene,12300,12.27,42963429,Kevin McGonigle,9400,8.42,42963431,Brandon Nimmo,8800,7.49,42963436,Colt Keith,6800,6.35,42963445,Matt Vierling,4600,6.82,42963495,Brant Hurter,4000,5.10,46.45,45900,19.9,1.9945e+1
42963516,Jack Leiter,18300,20.48,42963429,Kevin McGonigle,9400,8.42,42963439,Jake Burger,6200,7.36,42963441,Andrew McCutchen,5800,4.51,42963447,Hao-Yu Lee,4200,6.20,42963450,Josh Smith,3600,5.91,52.88,47500,23.9,2.3932e+1
42963543,Wenceel Perez,4500,9.30,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963431,Brandon Nimmo,8800,7.49,42963435,Kerry Carpenter,7400,6.90,42963436,Colt Keith,6800,6.35,52.11,49100,23.0,2.2977e+1
42963516,Jack Leiter,18300,20.48,42963429,Kevin McGonigle,9400,8.42,42963439,Jake Burger,6200,7.36,42963445,Matt Vierling,4600,6.82,42963448,Ezequiel Duran,4000,5.70,42963508,Tyler Alexander,4000,1.30,50.08,46500,21.9,2.1890e+1
42963516,Jack Leiter,18300,20.48,42963429,Kevin McGonigle,9400,8.42,42963438,Evan Carter,6400,5.93,42963440,Spencer Torkelson,6000,7.29,42963442,Kyle Higashioka,5400,6.34,42963508,Tyler Alexander,4000,1.30,49.76,49500,21.1,2.1132e+1
42963539,Josh Smith,5400,8.87,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963430,Corey Seager,9000,8.31,42963435,Kerry Carpenter,7400,6.90,42963438,Evan Carter,6400,5.93,52.08,49800,22.8,2.2812e+1
42963531,Kyle Higashioka,8100,9.51,42963427,Jack Leiter,12200,13.65,42963481,Cal Quantrill,10200,0.96,42963433,Riley Greene,8200,8.18,42963438,Evan Carter,6400,5.93,42963448,Ezequiel Duran,4000,5.70,43.93,49100,18.6,1.8585e+1
42963519,Corey Seager,13500,12.47,42963427,Jack Leiter,12200,13.65,42963437,Josh Jung,6600,7.28,42963442,Kyle Higashioka,5400,6.34,42963445,Matt Vierling,4600,6.82,42963495,Brant Hurter,4000,5.10,51.66,46300,22.5,2.2545e+1
42963529,Spencer Torkelson,9000,10.94,42963427,Jack Leiter,12200,13.65,42963435,Kerry Carpenter,7400,6.90,42963436,Colt Keith,6800,6.35,42963438,Evan Carter,6400,5.93,42963445,Matt Vierling,4600,6.82,50.59,46400,22.0,2.1963e+1
42963524,Kerry Carpenter,11100,10.35,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963431,Brandon Nimmo,8800,7.49,42963447,Hao-Yu Lee,4200,6.20,42963454,Wenceel Perez,3000,6.20,52.31,48700,23.3,2.3280e+1
42963526,Josh Jung,9900,10.92,42963427,Jack Leiter,12200,13.65,42963429,Kevin McGonigle,9400,8.42,42963439,Jake Burger,6200,7.36,42963440,Spencer Torkelson,6000,7.29,42963441,Andrew McCutchen,5800,4.51,52.15,49500,23.3,2.3343e+1
42963519,Corey Seager,13500,12.47,42963427,Jack Leiter,12200,13.65,42963435,Kerry Carpenter,7400,6.90,42963440,Spencer Torkelson,6000,7.29,42963441,Andrew McCutchen,5800,4.51,42963450,Josh Smith,3600,5.91,50.73,48500,21.9,2.1937e+1
42963516,Jack Leiter,18300,20.48,42963433,Riley Greene,8200,8.18,42963439,Jake Burger,6200,7.36,42963440,Spencer Torkelson,6000,7.29,42963442,Kyle Higashioka,5400,6.34,42963445,Matt Vierling,4600,6.82,56.47,48700,25.0,2.4985e+1
