P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Saber Score
42614727,42614726,42614901,42614763,42614789,42615001,42614915,42614843,42614795,42614796,,97.72,77.37989998,96.82989883,115.6799011,128.9124054,151.2223953,179.214895,107.25,49500,1,72.6,-18.56259406
42614727,42614733,42614769,42614834,42614761,42614911,42614792,42615028,42614866,42614753,,95.19,76.40830231,95.60829926,115.070797,126.9358006,147.1383011,166.1843037,91.72,49800,1,100.5,-5.507533625
42614728,42614734,42614769,42614834,42614761,42614911,42614792,42615028,42614866,42614753,,83.87,66.98189926,84.64439392,105.106905,116.9319069,134.7569,157.857906,60.17,49400,1,108.55,-41.42842591
42614727,42614734,42614769,42614834,42614761,42614911,42614792,42615028,42614866,42614753,,90.04,71.24879837,91.31130219,110.2238026,120.5612946,141.0688095,162.8192946,78.76,49700,1,111.4,-20.27088553
42614743,42614724,42614769,42614834,42614761,42615001,42614915,42614843,42614866,42614753,,103.37,85.4423542,104.7923508,124.3423538,134.5648575,154.1598495,173.3928644,100.61,49800,1,117,33.29207301
42614726,42614725,42614910,42614785,42615150,42614946,42614780,42614750,42614858,42614832,,96.38,77.47709656,94.90209961,116.2270966,126.7270966,143.8946053,173.4860966,78,49900,1,86.4,-17.7020058
42614726,42614725,42614910,42614850,42615150,42614946,42614780,42614750,42614858,42614832,,93.83,74.0970993,92.84710312,113.2220974,124.0571011,142.2521011,173.9050948,81.48,49000,1,87.4,-27.76657939
42614726,42614742,42614910,42614880,42614909,42614831,42614780,42614832,42614756,42614758,,94.6,75.21900177,93.29399872,113.5940018,125.1514977,141.2940063,168.5055032,43.51,49100,1,94.95,-4.001503065
42614728,42614742,42614910,42614785,42614863,42614860,42614780,42614832,42614756,42614758,,95.57,77.18749809,95.57500076,113.8125019,126.8150028,145.9049942,165.839503,48.7,49500,1,113.1,-14.41456825
42614743,42614731,42614769,42614816,42614761,42614986,42614902,42614777,42614783,42614772,,100.97,83.28449821,102.5719986,121.6844978,133.0295013,151.6894974,168.223,96.83,49000,1,167.85,-6.251862645
42614743,42614728,42614769,42614816,42614761,42614986,42614902,42614777,42614783,42614772,,100.66,83.20849991,102.6710014,122.0959988,132.9860069,152.2235077,172.0214961,109.48,49800,1,163.45,-14.22519386
42614731,42614728,42614890,42614816,42614789,42614986,42614875,42614777,42614783,42614752,,96.17,78.12400055,96.97399902,117.4489975,129.4240112,148.9789993,176.780002,99.24,49500,1,135.3,-16.88876152
42614727,42614741,42614901,42614826,42614789,42614799,42614792,42614975,42614750,42614796,,97.7,78.90139771,99.51390076,120.5388985,131.8788925,149.2163979,171.0709036,132.75,49200,1,67.05,-33.21837187
42614727,42614733,42614901,42614946,42614789,42614799,42614875,42614750,42614826,42614796,,101.63,82.64429855,102.1193047,122.6068001,133.7318054,152.4718056,173.5278084,151.28,49200,1,108.5,-27.2544831
42614727,42614741,42614901,42614946,42614789,42614799,42614792,42614750,42614826,42614796,,98.21,79.91389847,99.78890228,120.4638977,131.8139038,150.3214035,173.3444037,136.5,49400,1,77.05,-29.01011705
42614737,42614724,42614903,42614774,42614789,42614799,42614751,42614989,42615003,42614825,,106.13,88.50230026,106.639801,128.4273071,139.9897949,159.4173065,182.267301,135.87,49600,1,124.85,20.29724121
42614741,42614724,42614903,42614774,42614789,42614799,42614751,42614989,42615003,42614825,,105.37,87.81284904,107.250351,128.925354,139.6653488,161.8628479,183.654351,137.18,49100,1,91.75,25.9039551
42614743,42614724,42614903,42614774,42614789,42614891,42614751,42614989,42615003,42614752,,103.71,84.82135201,102.0963516,124.4588509,137.211351,156.9188469,183.5968593,105.49,49400,1,121,6.299789995
42614741,42614724,42614903,42614774,42614761,42614986,42614751,42614989,42615003,42614764,,102.32,85.43984795,103.0023499,122.4148502,134.8598541,153.9023438,175.2538498,92.85,49200,1,115.75,6.14487119
42614743,42614724,42614903,42614774,42614761,42614986,42614751,42614989,42615003,42614764,,104.38,86.01084709,103.6733475,124.5608501,136.9958572,155.6783401,177.6288519,92.89,49000,1,151,31.95384741
42614724,42614725,42614979,42614765,42614850,42614799,42614757,42614975,42615000,42615028,,94.76,77.81245422,96.16245651,116.0999527,128.7624512,145.8149544,174.1654453,123.01,49100,1,106.1,-36.70807183
42614724,42614725,42614901,42614765,42614850,42614911,42614792,42614975,42615028,42614825,,97.09,78.1924572,96.99245453,118.5549507,128.1999443,151.7949501,176.7014439,137.2,49000,1,101.1,-32.40512609
42614724,42614725,42614910,42614850,42615024,42614946,42614792,42614858,42614832,42614756,,102.97,83.25245094,101.5274506,121.2274513,134.1074532,155.4299446,174.6784445,116.67,49800,1,133.1,12.68528849
42614724,42614725,42614979,42614765,42614850,42614911,42614792,42615028,42614783,42614917,,95.03,75.18894768,94.00144958,113.7264519,125.8914505,145.2414558,172.3424466,107.82,49500,1,116.1,-31.42407835
42614724,42614725,42614979,42614765,42614850,42614911,42614792,42615028,42614858,42614832,,97.84,77.11394882,95.95144653,115.7514534,127.6914524,148.7014526,168.2404556,113.36,49300,1,106.1,-13.8164714
42614732,42614724,42614979,42614765,42614850,42614911,42614792,42615028,42614832,42614756,,96.86,76.81879807,95.93130112,114.6688004,125.8462997,149.6038139,172.954305,93.78,49200,1,89.45,-18.73039752
42614724,42614725,42614979,42615028,42614850,42614911,42614792,42614858,42614832,42614756,,99.03,78.40145111,96.15145111,117.6764526,129.9414513,149.0864464,177.0309587,115.63,49600,1,112.1,1.054455154
42614724,42614725,42614910,42614946,42614850,42614911,42614792,42615028,42614832,42614756,,99.06,79.82094955,96.63345337,118.2959576,130.3859512,152.7684563,174.9049533,116.91,49300,1,120.1,-1.204590313
42614744,42614733,42614890,42614770,42614850,42614799,42614875,42614750,42614752,42614825,,94.11,76.86800385,95.74299622,116.7929974,129.4005035,149.3480019,169.4945114,116.61,49400,1,72.5,-26.95333362
42614732,42614727,42615076,42614995,42614839,42614784,42614780,42614756,42614810,42614752,,94.71,76.89834976,95.63584518,114.0233498,123.5183483,141.3283524,164.5383339,75.88,49800,1,49.75,-37.13836372
42614724,42614727,42615017,42614991,42614873,42614860,42614780,42614756,42615031,42614752,,109.13,93.06975174,111.982254,130.4447479,140.6697479,158.8422569,181.4217479,118.53,49500,1,90.3,43.55890751
42614732,42614726,42615017,42614785,42614873,42614860,42614780,42614756,42615031,42614752,,92.7,75.83195305,94.0319519,112.7444496,125.8394543,145.0319519,165.4654459,50.78,49200,1,31.75,-21.83714658
42614732,42614725,42614910,42614823,42614794,42615046,42614780,42614832,42614772,42614819,,106.33,84.75755692,104.8700485,125.9575462,138.3850418,162.5300354,187.0140469,192.07,49000,1,114.55,-8.261301368
42614728,42614733,42614890,42614834,42614761,42614799,42614941,42614866,42614752,42614796,,96.85,82.18290329,99.34539795,120.8953991,131.220401,148.9504044,166.7034039,115.88,49400,1,101.65,-11.98771968
42614724,42614739,42614890,42614834,42614761,42614955,42614941,42614866,42614752,42614796,,100.95,85.18285179,102.8703499,123.0203476,134.1428474,152.5753433,171.3713461,128.79,49200,1,92.45,-6.191631779
42614724,42614733,42614890,42614834,42614761,42614955,42614941,42614866,42614752,42614796,,105.75,89.76575279,108.0657501,127.6407528,138.0107445,156.83825,177.2742471,141.33,49800,1,104.2,13.12426776
42614724,42614725,42614910,42614754,42615150,42614822,42614780,42614865,42614832,42615075,,104.76,86.65594292,105.0434456,125.0059452,137.1409531,154.720945,185.5704509,112.74,49200,1,105.1,7.638016343
42614724,42614741,42614901,42615028,42614789,42614799,42614792,42614811,42614796,42614825,,103.73,84.70684624,105.6443558,125.7193451,137.8768524,158.391851,179.4788451,166.46,49000,1,85.75,-20.26219964
42614724,42614741,42614901,42614880,42614789,42614799,42614792,42614811,42614796,42614825,,106.67,89.08735085,108.2373428,128.9748421,140.0273453,164.11735,178.7388564,166.35,50000,1,99.75,0.525273802
42614727,42614734,42614901,42614880,42614789,42614799,42614786,42614811,42614796,42614825,,98.82,78.97230339,99.14730072,120.1973038,130.8297966,150.7723053,172.9523022,137.87,49100,1,135.4,-9.25103575
42614741,42614727,42614901,42614880,42614789,42614799,42614792,42614750,42614796,42614825,,103.64,86.05140305,105.1638985,125.8888931,138.2863998,156.2163979,179.7659007,154.36,49900,1,83.05,1.734354906
42614727,42614734,42614901,42615028,42614789,42614799,42614792,42614750,42614796,42614825,,97.32,78.30680084,97.96930313,119.0192947,130.6442871,151.949305,172.2512933,146.67,49700,1,96.4,-18.88531446
42614724,42614734,42614901,42614834,42614789,42614799,42614792,42615028,42614796,42614825,,101.6,82.13024712,101.7677536,123.3302536,136.1002563,156.405246,180.344243,164.79,49500,1,112.1,-13.14945668
42614741,42614725,42614901,42615028,42614789,42614799,42614792,42614750,42614796,42614825,,95.84,77.09360313,97.48109436,118.6185989,129.9810966,152.0936005,174.6941064,151.21,49700,1,70.85,-46.67795897
42614727,42614725,42614901,42614880,42614789,42614799,42614792,42615028,42614796,42614825,,102.29,82.56050491,102.5980034,122.4104958,134.6129929,157.0255013,180.950498,171.41,49300,1,105.4,-37.00922132
42614724,42614733,42615014,42614793,42614794,42614784,42614807,42614772,42615046,42614823,,104.81,92.29825211,111.0607452,133.1232491,145.4107513,168.0807602,192.7132544,182.4,49800,1,112.2,27.2508651
42614724,42614727,42615014,42614754,42614909,42614857,42614902,42614772,42614819,42614898,,108.25,95.55975151,114.8472519,136.297245,147.864756,169.3097565,192.6567444,177.63,49600,1,94.3,66.60122871
42614724,42614727,42615014,42614816,42614794,42614986,42614845,42614772,42614819,42614898,,111.72,100.293251,119.8182487,143.2432442,156.7932434,172.220752,193.3492465,210.2,49200,1,172.3,98.79150391
42614724,42614725,42615014,42614816,42614794,42614986,42614845,42614772,42614819,42614898,,106.86,94.61595345,115.2534561,137.8284492,150.2184464,169.2834488,184.9209424,206.94,50000,1,174.1,59.59606767
42614735,42614724,42614837,42614823,42614856,42614817,42614902,42614772,42614819,42614898,,107,87.65930176,105.7718048,128.6093025,141.3468018,166.2617958,188.5627988,175.18,49100,1,101.85,15.16816765
42614735,42614724,42615014,42614754,42614794,42614857,42614902,42614893,42614772,42614819,,101.95,87.40680122,108.6317978,129.006794,140.7143005,160.4793015,188.5692932,160.06,49500,1,126.85,16.17078632
42614724,42614725,42615014,42614823,42614856,42614857,42614902,42614893,42614772,42614819,,100.85,89.06345367,107.2634506,128.5384445,140.2209534,159.2659546,183.9634552,180.28,49400,1,110.1,9.669028223
42614724,42614725,42615014,42614823,42614794,42614986,42614845,42614917,42614772,42614819,,105.49,91.85345459,113.2034492,135.5284462,149.5109489,168.9609451,187.6709575,208.14,49700,1,155.1,42.4918592
42614724,42614727,42615014,42614816,42614794,42614986,42614845,42614772,42614819,42614823,,111.28,100.0307503,119.293251,141.6432495,153.65075,173.2982437,194.3447464,216.94,50000,1,173.3,78.91196012
42614735,42614724,42615014,42614823,42614794,42614986,42614845,42614764,42614772,42614819,,104.33,91.63430405,112.2468033,132.8092995,145.65429,166.7092926,186.7582957,187.45,49600,1,132.85,21.2009728
42614731,42614724,42614890,42614754,42614931,42614790,42614875,42614865,42614815,42614796,,104.96,85.29784775,104.9853477,126.5853481,138.1678398,157.6653542,172.0143456,101.12,50000,1,128.85,41.55367017
42614727,42614726,42614901,42614834,42614789,42614955,42614875,42614753,42614866,42614796,,100.17,77.94139671,99.80390549,121.0288982,131.4638992,150.0638947,175.9619032,139.34,49700,1,94.6,-15.76568037
42614724,42614725,42615017,42614754,42614931,42614860,42614805,42614865,42614815,42614973,,99.21,80.8639431,99.55144119,119.9764404,130.3489456,149.0314438,170.5329434,90.04,49100,1,118.1,-4.565142468
42614727,42614725,42615043,42614754,42614931,42614822,42614807,42614865,42614815,42614796,,98.58,80.84449768,98.18199921,119.5694981,130.7519989,153.0170036,178.4249977,94.71,49400,1,96.4,3.791138902
42614737,42614724,42614979,42614946,42614850,42614799,42614792,42614750,42614866,42614796,,100.22,81.59529877,100.6327972,121.5827942,130.9903015,147.6552979,174.6853003,127.91,49700,1,111.85,-34.84486341
42614743,42614724,42614890,42614946,42614850,42614799,42614792,42615000,42614750,42614752,,101.68,85.72134972,102.6713562,124.083849,135.4363548,157.6763557,183.5368471,130.28,49900,1,105,-8.941200376
42614737,42614724,42614890,42614946,42614850,42614799,42614792,42615000,42614750,42614796,,101.04,83.60230255,103.0648041,123.2897949,133.8973015,152.6122978,179.7413071,133.52,49300,1,108.85,-16.57892615
42614724,42614727,42614979,42614946,42614892,42614759,42614792,42615000,42614750,42614940,,97.66,79.93724632,97.18725204,115.4122505,125.4947571,147.3372467,172.6402498,101.51,49200,1,104.3,-20.11596859
42614724,42614727,42614979,42614946,42614892,42614759,42614792,42614975,42614750,42614940,,98.28,81.16224289,97.6622467,115.9122448,127.0022446,150.0972466,176.9447559,101.87,49300,1,104.3,-18.17964464
42614724,42614727,42614979,42614946,42614892,42614759,42614792,42615028,42614750,42614940,,98.26,79.51924324,97.41925049,116.2442474,127.1967552,149.2842445,171.8622536,104.45,49000,1,104.3,-22.81819433
42614731,42614724,42614769,42614785,42614873,42614860,42614973,42614810,42615053,42614753,,97.69,79.56084824,98.99834442,116.2358437,126.6758507,145.4783577,170.6808398,75.31,49600,1,81.85,-2.293211222
42614731,42614724,42615017,42614785,42614873,42614860,42614749,42614815,42614810,42614973,,97.87,82.19184685,99.80434799,117.7418518,127.0368561,146.0843575,175.4338516,65.58,49200,1,96.85,5.35739921
42614737,42614724,42614769,42614991,42614761,42614860,42614805,42614973,42615031,42614753,,99.03,82.95729828,102.4197922,121.3572998,130.7947998,149.2472969,172.3953058,86.08,49000,1,129.85,2.440026216
42614743,42614724,42614890,42614834,42614835,42614799,42614875,42614753,42614982,42614752,,106.57,90.01285172,108.0003471,128.3503494,140.3828384,156.8328484,177.4393541,143.85,49900,1,113,26.05887055
42614735,42614727,42614821,42614838,42614909,42614822,42614767,42614746,42615063,42614826,,93.84,78.2948513,94.20735168,116.4698505,126.014854,147.7823547,169.8728456,67.3,49000,1,59.15,-3.201143816
42614735,42614727,42614821,42614838,42614909,42614911,42614767,42614750,42614746,42615063,,94.18,77.74384689,94.7063446,114.4688454,125.1063538,145.9563599,164.0138477,69.58,50000,1,76.15,-13.8164714
42614726,42614727,42614821,42614838,42614909,42614911,42614767,42614750,42615063,42614826,,91,74.3234005,91.48589706,110.7984028,120.3659,141.2209122,170.5559039,65.96,49600,1,52.6,-26.90598965
42614726,42614725,42614920,42614880,42614803,42614986,42614751,42614933,42614897,42614783,,92.93,72.91460037,92.17710114,112.5896015,121.9920975,140.9295937,161.0440996,61.94,49000,1,104.4,-26.83287561
42614731,42614725,42614920,42614880,42614803,42614986,42614751,42614933,42614783,42614764,,93.97,75.30309677,91.70310211,111.6405983,122.5655991,141.5880951,164.0591066,59.34,49300,1,115.95,-35.35696268
42614726,42614725,42614920,42614880,42614803,42614986,42614845,42614897,42614783,42614764,,92.93,73.30210114,93.20209885,111.7645969,122.2920994,139.2795998,160.4860966,65.54,49200,1,111.4,-36.92322075
42614726,42614725,42614920,42614847,42614803,42614986,42614845,42614933,42614783,42614764,,91.12,71.76459885,90.30210114,108.8895988,119.3845985,139.9395935,161.2395966,63.65,49300,1,99.4,-20.31823099
42614726,42614725,42614903,42614880,42614994,42614986,42614845,42614782,42614783,42614764,,92.35,73.31510162,91.96510315,111.915102,123.8801044,142.6651001,163.4176001,71.49,49000,1,115.4,-29.10480499
42614735,42614725,42614903,42614816,42614798,42614986,42614751,42614777,42614917,42614783,,92.53,75.2405529,92.74055099,113.5030479,124.3905487,143.2680519,163.3020578,71.92,49600,1,115.95,-27.38362849
42614737,42614725,42614903,42614816,42614798,42614986,42614751,42614777,42614917,42614783,,93.48,74.07205009,93.78454971,114.4720497,125.5620518,145.3595581,169.487049,74.14,49400,1,133.95,-25.33973157
42614738,42614724,42614910,42614998,42614794,42614831,42614767,42614826,42614832,42614772,,107.48,90.20284653,109.7403488,129.8278542,140.2303482,159.4703476,187.2183473,140.44,49800,1,146.9,38.45560849
42614731,42614724,42615014,42614826,42614794,42614831,42614767,42614832,42614772,42615046,,103.24,90.54135323,112.7163506,132.4163513,142.5813461,163.5288574,187.8138574,151.5,49500,1,123.85,42.34982431
42614724,42614729,42615014,42614900,42614794,42614831,42614767,42614826,42614772,42615046,,102.18,89.15935135,109.5343513,130.9718513,143.5168541,161.3818451,183.3603445,155.43,49400,1,131.75,38.15445602
42614737,42614729,42615014,42614900,42614794,42615046,42614767,42614758,42614753,42614772,,95.27,83.12095261,102.2584496,121.7834473,133.1484543,149.7859474,172.7904474,115.6,49000,1,150.6,14.05797303
42614731,42614729,42615014,42614900,42614794,42615046,42614767,42614758,42614753,42614772,,95.6,83.68250084,101.5950012,120.920002,134.1450043,153.3074982,174.8024982,108.97,49600,1,149.6,19.06658709
42614731,42614729,42614910,42614826,42614794,42615046,42614780,42614832,42614756,42614772,,105.16,82.96999741,102.7449951,124.8074989,138.7175064,159.2549957,187.1965073,125.55,49200,1,164.6,22.93923497
