P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Saber Score
42755628,42755632,42755902,42755681,42755703,42755732,42755690,42755654,42755674,42755964,,98.7,80.96555138,99.95305634,118.6030483,129.8780518,145.7905579,167.5065578,86.11,49400,1,79.75,9.156931937
42756140,42755636,42755699,42755687,42755703,42755898,42755690,42755897,42755657,42755787,,92.88,74.22175217,92.43424988,111.609251,122.4917522,140.7292503,167.9347499,65.08,49100,1,67.1,11.2266019
42755626,42756281,42755702,42755723,42755673,42755682,42755901,42755667,42755838,42755684,,94.3,79.33749962,96.05000305,115.1249981,124.9075008,147.1125061,168.653494,73.11,49700,1,88.8,-19.44895387
42755626,42755638,42755702,42755723,42755722,42755682,42755901,42755667,42755838,42755684,,94.29,76.2112484,95.04875183,114.736248,125.6112469,148.2737427,174.7872427,72.19,49100,1,101.8,-13.39906156
42755626,42755634,42755702,42755723,42755722,42755682,42755901,42755667,42755838,42755684,,95.11,77.83115196,95.44365311,115.9686546,127.9186478,148.0261459,173.2786462,73.43,49600,1,121.85,0.168094749
42755628,42755626,42755672,42755685,42755903,42755960,42755653,42755794,42755712,42755695,,96.32,80.02500153,98.375,119.3499985,130.7724991,149.75,169.703497,124.11,49900,1,86.55,-11.75100133
42755628,42755626,42755672,42755685,42755673,42755960,42755842,42755803,42755712,42755695,,99.7,80.98749924,100.4249992,121.4624977,133.8375031,152.402494,173.7069969,131.11,49500,1,76.55,-9.289694577
42755628,42755626,42755726,42755685,42755873,42755905,42755653,42755794,42755652,42755803,,91.38,77.53750229,94.72499847,111.7249985,122.6999969,142.1674942,162.795997,77.39,49900,1,71.55,-17.59443134
42755628,42755626,42755726,42755685,42755903,42755905,42755653,42755794,42755712,42755695,,93.1,78.88750076,96.14999771,115.5249996,127.1575008,144.7324974,173.5505031,95.25,49100,1,72.55,0.073407852
42755640,42755637,42755714,42755697,42755673,42755725,42755707,42755648,42755910,42755665,,90.64,71.84824944,90.31075287,110.1232529,119.6932457,136.2482483,156.8952423,49.04,50000,1,127.75,-32.78807998
42755640,42755637,42755714,42755697,42755673,42755725,42755707,42755648,42755665,42755900,,90.04,71.08575249,89.98574829,108.6357498,118.6507496,134.0607513,154.5622513,46.71,50000,1,127.75,-40.05573988
42755634,42755644,42755699,42755704,42755662,42755775,42755690,42755692,42755652,42755803,,83.11,67.13115311,85.06864929,103.3186493,113.3186493,133.1036491,157.3271492,22.86,49600,1,85.25,-4.048847407
42755634,42755644,42755699,42755704,42755662,42755775,42755690,42755652,42755803,42755684,,83.74,68.06864929,84.09365082,104.393652,114.7261501,134.151152,158.6226523,23.01,49900,1,81.25,-8.412020653
42756140,42755643,42755876,42755660,42755781,42755953,42755649,42755745,42756008,42755647,,101.22,81.08815193,99.28815079,118.8006516,129.028154,149.5231529,175.517153,112.64,49700,1,95.55,3.214612231
42756140,42755632,42755664,42755666,42755807,42755682,42755751,42755904,42755719,42755790,,106.22,86.38374901,103.7712479,122.0212479,135.0137581,154.0887489,179.4317555,106.04,49700,1,107.35,43.86874437
42756140,42755641,42755664,42755837,42755722,42755746,42755682,42755719,42755790,42755981,,98.88,78.33890152,94.96390152,114.2764053,125.3838982,149.9414032,172.0713948,88.71,49400,1,112.05,12.28945255
42756140,42755641,42755664,42755837,42755722,42755746,42755682,42755706,42755790,42755981,,100.6,81.47640038,97.76389694,117.3014011,128.8889008,148.823909,175.7888948,91.66,49600,1,98.05,22.03130573
42756140,42755641,42755876,42755806,42755715,42755911,42755799,42755654,42755674,42755647,,99.78,79.96389961,97.38890076,118.4139004,130.0464081,152.1914032,171.0509097,116.89,49500,1,74.05,-15.79145193
42755626,42756140,42755876,42755806,42755715,42755911,42755799,42755838,42755674,42755647,,108.29,88.53570175,107.8481979,126.8731976,140.4131943,165.0982056,181.1616934,146.09,49300,1,107.15,31.36443496
42755626,42756140,42755902,42755806,42755711,42755732,42755799,42755950,42755654,42755674,,102.05,81.57620811,101.3761978,122.6887054,134.7336967,151.5787018,180.1291902,114.09,49200,1,88.15,-0.550462119
42755626,42756140,42755876,42755806,42755711,42755911,42755799,42755838,42755647,42755686,,106.47,85.43569756,105.7982025,127.4482002,138.278199,160.2031967,183.3137025,137.54,49100,1,95.15,29.22585011
42755626,42756140,42755702,42755806,42755711,42755911,42755901,42755654,42755838,42755674,,102.32,82.58570099,102.6731987,123.7982025,134.0482025,153.9481964,183.0186995,115.3,49600,1,92.15,24.07520413
42755626,42756140,42755702,42755806,42755829,42755732,42755901,42755654,42755838,42755674,,103.45,83.94819641,103.8482056,125.448204,136.7131973,155.2307114,178.0301994,116.09,49800,1,89.15,23.18884283
42755640,42755632,42755726,42755670,42755781,42755953,42755649,42756008,42755651,42755695,,98.97,79.28469658,97.87220001,116.7097034,128.3071938,149.3521988,168.8541986,73.84,49400,1,94.3,-2.056491934
42755640,42755632,42755714,42755670,42755781,42755953,42755649,42756008,42755651,42755695,,100.34,80.64720154,98.19720078,117.4097023,129.1472015,150.6872017,166.8641986,76.37,49600,1,98.3,-1.639083587
42755640,42755632,42755714,42755670,42755781,42755953,42755649,42755847,42755651,42755665,,98.41,80.47220039,95.54720306,117.4222012,128.4622032,144.1572014,162.7631924,70.8,50000,1,86.3,-7.280253619
42755628,42755632,42755669,42755687,42755744,42755717,42755690,42755657,42755897,42755804,,98.1,78.8980484,97.44805145,118.0855503,129.8055504,145.5055466,173.05605,73.13,49900,1,87.75,39.6517992
42755628,42755632,42755669,42755687,42755912,42755717,42755690,42755787,42755657,42755804,,97.9,78.19805145,97.09805298,118.423048,129.6980591,149.4780586,169.601553,75.77,49300,1,81.75,41.17071629
42755629,42756140,42755876,42755675,42755757,42755820,42755679,42755661,42755851,42755756,,95.4,78.72029877,96.22029877,113.1828022,122.542802,142.0252945,160.7772943,71.3,49200,1,71.05,-30.69683611
42755629,42756140,42755876,42755675,42755757,42755951,42755679,42755851,42755756,42755652,,91.66,72.42879868,91.99130249,109.716301,119.8588051,139.8437935,157.1117934,63.57,49000,1,59.05,-36.50580943
42755629,42756140,42755938,42755675,42755912,42755820,42755690,42755657,42755956,42755652,,93.53,75.62030029,92.32029724,111.9702988,122.5278011,140.8903,162.4218033,61.44,49500,1,66.05,19.04501617
42755629,42756140,42755767,42755675,42755757,42755951,42755679,42755756,42755652,42755891,,91.09,74.04130363,91.54130173,109.0413055,118.9787994,140.8487938,155.0943085,63.44,49600,1,55.05,-28.4722507
42755629,42756140,42755699,42755704,42755757,42755951,42755679,42755756,42755652,42755891,,90.29,73.57880211,90.56629944,109.5038033,119.0987938,141.9287964,161.0488055,62.42,49800,1,67.05,-19.79324818
42755629,42756140,42755699,42755676,42755757,42755663,42755679,42755951,42755756,42755891,,93.82,75.75379372,94.16629791,113.7913055,123.1788029,141.3937965,162.3937964,87.98,49700,1,73.05,-27.51697302
42755626,42756140,42755672,42755735,42755796,42755743,42755960,42755724,42755754,42755695,,104.32,87.47319984,105.5732002,126.7231979,137.5632011,155.5607025,173.6501935,134.32,49300,1,85.15,5.017592385
42755626,42756140,42755672,42755735,42755796,42755743,42755960,42755721,42755724,42755695,,105.72,88.62320137,105.8481979,126.4606972,138.3707047,158.0507027,176.3577025,137.99,49800,1,93.15,26.41604841
42756140,42755632,42755699,42755857,42755662,42755743,42755765,42755724,42755754,42755695,,100.07,82.80875206,102.0212517,120.0962524,130.0187454,147.3087646,168.3682524,91.97,49500,1,91.35,7.840277255
42755628,42756140,42755699,42755857,42755662,42755743,42755765,42755724,42755754,42755727,,97.93,81.33570099,99.64820099,118.9232006,129.5857025,147.8981934,172.0532025,108.96,49600,1,54.5,-11.42828017
42755628,42756140,42755876,42755660,42755781,42755912,42755799,42755804,42755647,42755727,,106.11,86.38570213,107.1731987,126.4606972,136.5482025,158.6632027,181.4356934,143.45,49000,1,66.5,28.29214334
42755628,42756140,42755876,42755660,42755912,42755784,42755799,42755804,42755647,42755727,,104.45,85.19819641,105.1731987,126.2607002,135.6207047,156.5507027,183.9516965,138.56,49000,1,57.5,23.94185662
42755628,42756140,42755876,42755660,42755912,42755830,42755799,42755804,42755647,42755686,,103.97,84.09819794,103.6981964,124.2856998,136.3132011,155.5757027,178.9546965,133.38,49500,1,57.5,10.8394511
42755628,42756140,42755714,42755681,42755673,42755912,42755690,42755897,42755665,42755900,,100.18,81.93569756,101.648201,120.585701,130.5482025,150.9706963,171.7041965,93.61,49700,1,74.5,25.68880618
42755628,42756140,42755714,42755675,42755673,42755912,42755690,42755897,42755665,42755900,,100.14,80.97319984,100.0981979,120.3481979,131.5632011,150.9556938,174.6017055,90.41,49900,1,56.5,43.69225502
42756140,42755637,42755664,42755752,42755715,42755772,42755751,42755698,42755790,42755981,,101.07,81.53480339,99.25979996,119.5098019,130.2348022,150.542305,179.4487993,90.69,49500,1,103.8,28.46414745
42755626,42756140,42755664,42755837,42755715,42755933,42755751,42755698,42755790,42755981,,101.27,90.4856987,108.4482002,127.6482048,137.8207016,155.5231995,182.1616934,113.62,50000,1,120.15,77.72416472
42755626,42755632,42755669,42755855,42755796,42755650,42755862,42755878,42755721,42755654,,102.74,84.25105286,103.1510506,124.3635521,136.7585533,156.8910439,181.9550497,110.65,49800,1,117.4,21.46766484
42755626,42755632,42755702,42755855,42755711,42755650,42755862,42755878,42755721,42755667,,102.61,83.2010498,101.9010506,123.4010544,136.0335503,160.8210556,187.1665439,92.05,49500,1,104.4,26.58385634
42755626,42756140,42755935,42755837,42755722,42755732,42755682,42755964,42755706,42755654,,107.89,88.83569908,107.7481995,128.0482025,140.7556999,163.8482056,185.2591995,131.26,49500,1,126.15,36.79045737
42755628,42755632,42755876,42755735,42755673,42755753,42755799,42755724,42755686,42755647,,102.22,83.04805183,101.8730507,119.0480499,130.6280525,153.4430412,175.009547,105.69,49900,1,97.75,-7.831008732
42755626,42755632,42755876,42755697,42755673,42755753,42755799,42755686,42755951,42755647,,102.42,83.95654297,100.9940491,120.9065475,133.7990425,151.6365494,172.5770461,106.56,49700,1,153.4,2.689632773
42755628,42755632,42755876,42755697,42755673,42755753,42755799,42755847,42755686,42755647,,101.38,82.83555222,100.0730515,120.4105492,130.7855469,149.7680466,173.8015498,108.64,49300,1,121.75,-1.733771153
42755628,42756140,42755805,42755856,42755722,42755682,42755668,42755804,42755822,42755678,,103.81,86.4856987,103.2231979,123.898201,132.6706947,151.8432022,176.3032025,123.41,49400,1,63.5,13.64925206
42755628,42756140,42755805,42755856,42755722,42755682,42755668,42755904,42755647,42755947,,103.97,86.69820213,104.6231995,124.273201,134.6781952,152.8057022,173.1991965,140.17,49500,1,77.5,20.88245302
42755628,42755639,42755805,42755856,42755722,42755682,42755668,42755647,42755678,42755947,,97.03,80.60495186,97.72994995,116.4299469,126.5374523,150.9374474,171.833456,105.81,49000,1,66.1,-4.685601965
42755628,42755637,42755935,42755704,42755662,42755772,42755655,42755904,42755651,42755694,,96.01,78.51159859,95.83660126,117.1865997,126.7441021,143.3715942,171.0876088,74.33,49800,1,64.2,-7.697661221
42755628,42755637,42755767,42755704,42755715,42755911,42755799,42755647,42755651,42755727,,99.64,81.6366024,100.5616035,120.9490967,132.5440933,152.9490997,174.6480966,119.65,49900,1,101.2,-1.733772084
42755628,42755637,42755767,42755704,42755715,42755911,42755799,42755647,42755727,42755665,,96.86,78.13659668,97.36159897,117.0116024,129.1590981,151.8641083,180.9901028,115.87,49100,1,98.2,-19.44895387
42755628,42755637,42755935,42755660,42755715,42755746,42755799,42755706,42755647,42755727,,101.68,79.88659668,101.6615982,123.6365967,134.9015976,156.3366089,181.5951088,134.21,49200,1,79.2,-4.590914398
42755628,42755637,42755876,42755704,42755662,42755911,42755799,42755647,42755727,42755665,,95.84,77.27409935,96.38660049,117.549099,127.7466011,149.5966087,168.8065906,104.32,49500,1,89.2,-21.0625574
42755628,42755626,42755935,42755660,42755715,42755746,42755799,42755904,42755647,42755727,,105.66,84.94999695,106.5999985,128.2124977,139.2399948,161.8100029,188.903494,154.52,49600,1,78.55,1.467663608
42755626,42755629,42755767,42755675,42755775,42755960,42755758,42755692,42755652,42755803,,91.69,75.65960312,93.12210083,109.9346027,120.5296017,139.0795982,158.5815977,68.39,49100,1,77.1,-8.390447497
42755626,42755629,42755767,42755675,42755775,42755850,42755758,42755692,42755652,42755803,,90.73,75.20959663,91.79710007,109.2221031,120.4021004,138.8495979,159.5775978,61.45,49800,1,74.1,-13.614209
42755626,42755629,42755767,42755704,42755775,42755850,42755758,42755692,42755652,42755803,,89.49,72.65960312,91.69710159,110.4845982,120.5370956,137.9896065,161.7925948,60.3,49100,1,86.1,-11.77257225
42755626,42755646,42755767,42755704,42755775,42755650,42755758,42755692,42755652,42755803,,90.26,72.63825035,90.92574692,110.0632496,121.4582451,141.6007538,160.0007477,63.23,49500,1,68.1,10.64139083
42755626,42755629,42755767,42755675,42755854,42755775,42755758,42755692,42755652,42755803,,90.84,75.20960045,92.62210083,111.4220982,120.1721039,140.3120949,158.2301068,62.28,49800,1,74.1,-4.935206845
42755626,42755629,42755767,42755704,42755854,42755775,42755758,42755692,42755652,42755803,,89.6,72.65960312,92.24710083,111.4221039,121.6671013,139.2746063,159.8781009,61.13,49100,1,86.1,6.230873242
42756140,42755639,42755714,42755687,42755673,42755905,42755789,42755661,42755845,42755665,,95.57,79.16564751,94.97814941,112.5906544,123.1931538,142.3981438,163.3031525,67.32,49900,1,85.7,-24.61248636
42756140,42755638,42755714,42755856,42755673,42755782,42755789,42755661,42755845,42755665,,94.8,78.34694862,95.44694901,113.3094501,122.9294506,138.7644539,156.2444543,67.05,49000,1,105.75,-31.17447793
42755639,42755638,42755714,42755687,42755673,42755696,42755789,42755661,42755845,42755665,,87.93,70.24119949,86.97870255,105.6787014,115.0262005,132.2162048,155.2072047,31.26,49100,1,79.35,-38.75197172
42755639,42755638,42755714,42755687,42755673,42755696,42755789,42755657,42755845,42755665,,85.1,66.92869759,84.60369873,102.3661995,113.5536957,130.808696,155.4667047,23.74,49300,1,80.35,-52.8698802
42756140,42755639,42755714,42755687,42755673,42755912,42755789,42755661,42755845,42755665,,96.22,78.37815094,95.4531517,114.2906513,123.7931522,143.2856522,169.0816554,68.95,49900,1,85.7,-17.34482646
42756140,42755639,42755714,42755687,42755673,42755912,42755789,42755657,42755665,42755900,,93.14,74.5156517,91.27815247,110.7031536,120.7281494,140.0806549,170.3291554,61.09,49700,1,69.7,-27.57720351
42756140,42755645,42755714,42755687,42755673,42755912,42755789,42755657,42755845,42755665,,91.43,73.30125046,92.31375122,109.8637505,119.9512497,139.8812538,155.0867513,57.02,49000,1,104.75,-29.28549349
42755630,42756140,42755702,42755806,42755810,42755650,42755862,42755741,42755838,42755667,,97.14,78.3003521,95.96284866,116.1503525,128.9203423,151.825351,175.77136,79.79,49500,1,46.55,1.230945718
42755630,42756140,42755672,42755806,42755903,42755725,42755842,42755667,42755695,42755712,,100.58,81.35035324,98.01285172,118.6753502,127.6703487,149.1203537,183.0168478,108.54,49400,1,76.55,4.983134568
42755626,42756140,42755902,42755837,42755722,42755914,42755682,42755719,42755674,42755706,,105.99,86.87820435,103.7781982,125.5907001,137.8356888,159.4931953,180.1457043,125.9,49300,1,152.15,21.11917138
42755626,42755634,42755664,42755837,42755722,42755914,42755682,42755719,42755706,42755981,,100.09,80.00614738,98.69364929,118.7186508,130.7211411,151.9311401,177.4306554,89.92,49500,1,173.85,41.85061753
42755626,42756140,42755939,42755656,42755854,42755914,42755682,42755689,42755814,42755719,,99.86,82.34819794,99.94820023,119.4357014,131.228196,150.1207054,166.8507056,104.9,49100,1,134.15,26.82477236
42755626,42756140,42755939,42755656,42755854,42755914,42755668,42755689,42755814,42755981,,101.41,85.39820099,101.773201,121.0981998,132.6556938,152.0532021,172.3067024,96.26,50000,1,112.15,45.89107037
42756140,42755632,42755938,42755687,42755956,42755912,42755880,42755657,42755661,42755648,,101.08,82.39624977,100.9212494,120.2962494,130.941243,147.0887489,168.2422585,91.39,49300,1,115.35,48.08988571
42756140,42755632,42755779,42755687,42755956,42755912,42755707,42755657,42755897,42755648,,99.23,80.19925308,98.87425232,119.0992527,130.9642502,150.8467552,174.5547552,87.29,49200,1,97.35,57.16472268
42756140,42755632,42755779,42755660,42755715,42755707,42755973,42755787,42755955,42755648,,104.3,85.81624603,103.3412476,123.8287468,136.4037415,160.2262627,186.6757445,124.25,49000,1,94.35,35.47800779
42756140,42755632,42755779,42755687,42755956,42755912,42755690,42755657,42755955,42755648,,100.26,80.48675156,100.0492516,119.0992508,130.8642441,150.7142494,180.8012553,84.06,49300,1,94.35,63.78694177
42756140,42755632,42755779,42755687,42755956,42755912,42755690,42755657,42755880,42755648,,100.94,80.76174736,100.2742538,119.5617542,130.2217484,150.6742462,169.0167523,86.76,49600,1,97.35,56.45905137
42755626,42756140,42755876,42755723,42755711,42755911,42755799,42755808,42755727,42755647,,106.22,87.37320137,106.5732002,128.5607033,140.1481934,161.3607056,180.8567055,138.17,49400,1,92.15,14.01931494
42755626,42755632,42755702,42755723,42755711,42755911,42755799,42755808,42755727,42755647,,102.47,83.41055107,103.3980484,124.1230526,138.0130478,158.8555527,181.0205469,116.96,49100,1,109.4,13.18449825
