P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score,MLB $7.5K Solo Shot ROI,MLB $7.5K Solo Shot Sim Dupes,MLB $7.5K Solo Shot Win Rate,MLB $7.5K Solo Shot Cash Rate,MLB $7.5K Solo Shot ROI StDev,MLB $200K Knuckleball [$50K to 1st] ROI,MLB $200K Knuckleball [$50K to 1st] Sim Dupes,MLB $200K Knuckleball [$50K to 1st] Win Rate,MLB $200K Knuckleball [$50K to 1st] Cash Rate,MLB $200K Knuckleball [$50K to 1st] ROI StDev,MLB $5K Hot Corner [5 Entry Max] ROI,MLB $5K Hot Corner [5 Entry Max] Sim Dupes,MLB $5K Hot Corner [5 Entry Max] Win Rate,MLB $5K Hot Corner [5 Entry Max] Cash Rate,MLB $5K Hot Corner [5 Entry Max] ROI StDev,MLB $1 Winner Take All [$100 to 1st] ROI,MLB $1 Winner Take All [$100 to 1st] Sim Dupes,MLB $1 Winner Take All [$100 to 1st] Win Rate,MLB $1 Winner Take All [$100 to 1st] Cash Rate,MLB $1 Winner Take All [$100 to 1st] ROI StDev,MLB $1 Winner Take All [$100 to 1st] ROI,MLB $1 Winner Take All [$100 to 1st] Sim Dupes,MLB $1 Winner Take All [$100 to 1st] Win Rate,MLB $1 Winner Take All [$100 to 1st] Cash Rate,MLB $1 Winner Take All [$100 to 1st] ROI StDev,MLB $20K Moonshot ROI,MLB $20K Moonshot Sim Dupes,MLB $20K Moonshot Win Rate,MLB $20K Moonshot Cash Rate,MLB $20K Moonshot ROI StDev
42538350,42538344,42538557,42538373,42538431,42538394,42538370,42538481,42538533,42538360,,90.98,74.42085075,91.23335266,110.3333511,120.165855,138.1283524,160.4733586,92.28,49100,1,63.65,77.07793397,75.27066986,76.34327008,74.53600597,161.327373,74.59479718,72.78753307,73.86013329,72.05286918,8.554106577,-27.93438137,-0.338857129,0,0.000142857,0.187714286,8.92535774,-0.003385693,0,0.000142857,0.168714286,36.64994029,-0.351666659,0,0.000571429,0.185571429,4.491402672,-0.200000003,0,0.008,0.008,8.908422981,-0.314285725,0,0.006857143,0.006857143,8.252346605,-0.235952377,0,0.000285714,0.182857143,12.41103029
42538344,42538347,42538439,42538373,42538607,42538387,42538370,42538363,42538499,42538464,,90.05,71.96224976,90.06224823,108.9622498,121.2697533,140.679747,159.7652528,101.76,50000,1,101.9,76.15517446,74.20283971,75.37027584,73.41794109,160.4888829,73.43776467,71.48542992,72.65286605,70.7005313,8.563874229,-14.40168321,-0.115214286,0,0.000142857,0.195285714,11.16468547,-0.478028566,0,0,0.178142857,5.582730794,-0.244523816,0,0.000857143,0.190857143,5.512809031,-0.257142872,0,0.007428571,0.007428571,8.586843282,-0.200000003,0,0.008,0.008,8.908422981,-0.157714292,0,0.000285714,0.192,12.56126274
42538348,42538354,42538366,42538485,42538365,42538381,42538372,42538392,42538419,42538440,,97.19,78.66980171,97.39479828,116.0072975,126.8173,146.6947937,171.2062938,143.13,49900,1,150.55,80.01566444,76.94609052,78.65569688,75.58612296,164.385793,76.24681293,73.17723901,74.88684537,71.81727145,11.85985675,-2.964424156,-0.162142858,0,0.000142857,0.249571429,10.36708065,0.115128547,0,0.000142857,0.229714286,37.33094655,-0.24942857,0,0.000285714,0.242428571,3.695271625,-0.485714287,0,0.005142857,0.005142857,7.152907215,-0.485714287,0,0.005142857,0.005142857,7.152907215,-0.189190477,0,0.000142857,0.246428571,8.95649459
42538344,42538343,42538557,42538391,42538448,42538367,42538364,42538543,42538533,42538383,,98.02,82.39105225,97.74105453,115.0910511,125.5785538,141.5235435,164.3500491,132.4,49400,1,49.5,80.016058,77.4363812,78.6881369,76.1084601,165.8805472,77.58871203,75.00903524,76.26079093,73.68111413,7.697038373,-13.94981593,-0.201499995,0,0.000142857,0.254714286,8.159365215,-0.495928571,0,0,0.230285714,1.504217496,-0.152476192,0,0.000428571,0.252142857,4.514329002,-0.400000006,0,0.006,0.006,7.722693831,-0.142857149,0,0.008571429,0.008571429,9.218437603,-0.069904763,0,0.000285714,0.251428571,12.18583356
42538348,42538344,42538384,42538391,42538448,42538399,42538407,42538369,42538482,42538522,,95.62,78.82859802,95.90359879,114.7286034,123.8735985,142.9436043,159.9811072,127.85,49100,1,82.55,77.61147413,74.90781061,76.21360366,73.50994014,164.0981026,75.09196544,72.38830191,73.69409497,70.99043144,9.428086115,-23.15379977,-0.334357142,0,0.000142857,0.225857143,7.527638616,0.038314253,0,0.000142857,0.205714286,36.42824121,-0.335238084,0,0.000285714,0.220714286,3.339514366,-0.285714298,0,0.007142857,0.007142857,8.421304373,-0.285714298,0,0.007142857,0.007142857,8.421304373,-0.26166667,0,0.000285714,0.222571429,9.038132915
42538344,42538343,42538384,42538391,42538448,42538453,42538381,42538507,42538509,42538375,,99.4,81.94504738,99.095047,116.3700485,124.4200516,141.9625587,161.0720532,140.41,49900,1,75.5,78.48455126,75.11603037,76.61754911,73.24902823,166.3437838,75.84699717,72.47847629,73.97999503,70.61147414,8.304618133,-16.19597524,-0.172500003,0,0.000142857,0.245,8.917963862,-0.472971439,0,0,0.218285714,3.703458354,-0.163761914,0,0.000857143,0.239,5.463452675,-0.171428576,0,0.008285714,0.008285714,9.064800728,-0.371428579,0,0.006285714,0.006285714,7.903293036,-0.115809519,0,0.000142857,0.238571429,10.33591497
42538354,42538811,42538411,42538386,42538365,42538381,42538372,42538358,42538363,42538419,,95.2,76.10500145,95.81749725,115.9675026,126.2425003,146.559996,171.0529958,150.52,50000,1,160.65,79.27435042,76.37054818,78.08008836,75.17628611,162.9975936,75.33999192,72.43618967,74.14572986,71.24192761,12.47942484,-27.14690864,-0.380428582,0,0,0.222285714,4.970601188,0.111757129,0,0.000142857,0.208,37.36266226,-0.315714285,0,0.000428571,0.216285714,3.998191142,-0.257142872,0,0.007428571,0.007428571,8.586843282,-0.342857152,0,0.006571429,0.006571429,8.079755502,-0.287047625,0,0.000142857,0.215142857,7.967197514
42538344,42538345,42538389,42538378,42538448,42538420,42538372,42538522,42538440,42538485,,103.07,88.04170227,104.2166977,121.7041969,130.5917053,149.2241966,171.2476993,175.27,49100,1,115.95,81.32863,77.37294278,79.27028507,75.31459785,168.1125274,77.69494807,73.73926085,75.63660314,71.68091592,14.53127357,-7.508287579,-0.238714293,0,0.000142857,0.299571429,7.687354383,0.137585714,0,0.000142857,0.270857143,36.45859525,-0.255952388,0,0.000142857,0.289714286,2.529237986,-0.428571433,0,0.005714286,0.005714286,7.537660548,-0.428571433,0,0.005714286,0.005714286,7.537660548,-0.264285721,0,0.000142857,0.290857143,6.52591823
42538354,42538344,42538411,42538378,42538365,42538453,42538407,42538369,42538440,42538419,,97.42,79.84079933,97.09080124,115.8533039,126.8157959,146.0608078,161.724805,128.18,50000,1,100.8,77.94510608,74.7575753,76.27175756,73.08422678,164.9371016,75.0759078,71.88837701,73.40255928,70.2150285,11.91876847,-4.315537214,-0.290428564,0,0,0.252142857,3.463278069,-0.497985721,0,0,0.230428571,1.36433129,-0.193476193,0,0.000428571,0.242285714,4.253218998,-0.114285715,0,0.008857143,0.008857143,9.369468436,-0.114285715,0,0.008857143,0.008857143,9.369468436,-0.269809514,0,0,0.248142857,4.362961743
42538349,42538343,42538557,42538378,42538448,42538407,42538370,42538522,42538482,42538357,,96.08,79.07195091,97.03445435,115.3094521,125.6569466,140.9444481,164.5929422,139.39,49300,1,41.3,78.36624945,75.44417068,76.9579782,74.03589943,164.0029946,75.23309817,72.3110194,73.82482692,70.90274815,10.89189495,-16.86718911,-0.216571435,0,0.000142857,0.260571429,7.813872319,-0.457057148,0,0,0.234714286,3.247001565,-0.172428578,0,0.000428571,0.253857143,4.401638655,-0.200000003,0,0.008,0.008,8.908422981,-0.22857143,0,0.007714286,0.007714286,8.749157394,-0.206904765,0,0.000142857,0.255714286,7.424494114
42538349,42538343,42538366,42538450,42538418,42538415,42538508,42538451,42538375,42538434,,85.76,67.43495178,85.42245483,105.0224571,115.3124546,135.0274513,157.4734488,76.65,49000,1,42.3,75.13340144,74.02880502,74.90036207,73.79576565,158.0877048,72.75176968,71.64717326,72.51873031,71.41413389,5.08369073,-25.50753355,-0.313642845,0,0.000285714,0.168,12.91889951,-0.02231428,0,0.000142857,0.150857143,38.50171792,-0.412999988,0,0.000142857,0.165285714,3.289075443,-0.142857149,0,0.008571429,0.008571429,9.218437603,-0.22857143,0,0.007714286,0.007714286,8.749157394,-0.363142863,0,0.000142857,0.165714286,8.324706844
42538348,42538345,42538384,42538538,42538418,42538415,42538364,42538396,42538425,42538434,,97.02,79.3191967,96.15670013,115.4816971,125.1466984,145.0866959,174.9912047,148.49,49200,1,85.7,81.67526737,79.08976463,80.66229941,78.07679666,164.5413349,77.97063098,75.38512824,76.95766302,74.37216028,11.55243883,7.663788646,-0.272428565,0,0,0.243285714,4.4057715,-0.470028579,0,0,0.222857143,2.211154137,-0.215857141,0,0.000285714,0.235571429,4.07820358,-0.028571429,0,0.009714286,0.009714286,9.808118253,-0.285714298,0,0.007142857,0.007142857,8.421304373,-0.212142862,0,0.000142857,0.239,7.781884734
42538344,42538351,42538389,42538462,42538409,42538436,42538395,42538401,42538509,42538357,,96.33,79.05589867,96.19339752,112.9808979,121.968399,137.5459015,155.6189081,103.29,49500,1,140.1,77.16654313,74.50438502,75.64603663,72.98387852,164.9217199,75.26209478,72.59993667,73.74158828,71.07943017,6.788724928,2.285109088,-0.04642857,0,0.000285714,0.234285714,13.73754163,-0.426685706,0,0,0.213142857,3.860052323,-0.162619056,0,0.001,0.226142857,5.734388385,-0.371428579,0,0.006285714,0.006285714,7.903293036,-0.285714298,0,0.007142857,0.007142857,8.421304373,-0.195666656,0,0.000142857,0.226142857,7.932639356
42538350,42538344,42538366,42538450,42538418,42538415,42538508,42538358,42538451,42538434,,88.86,68.94685173,89.18435287,108.0968552,117.7393513,136.9743507,162.7338506,106.27,50000,1,68.65,76.9835763,75.45072277,76.53681829,75.00396475,159.8213557,74.17204776,72.63919423,73.72528975,72.19243621,6.743618588,-24.96966571,-0.322357148,0,0.000142857,0.181428571,9.367540843,0.038999975,0,0.000142857,0.165285714,37.97588041,-0.393428564,0,0.000285714,0.173,3.908077641,-0.257142872,0,0.007428571,0.007428571,8.586843282,-0.171428576,0,0.008285714,0.008285714,9.064800728,-0.384333327,0,0,0.176571429,5.457510756
42538348,42538347,42538366,42538386,42538387,42538558,42538390,42538442,42538430,42538375,,87.01,71.46224976,88.08725357,107.0497532,118.0197521,133.7747383,153.3182558,83.94,49700,1,82.65,74.33314538,72.92977558,73.78912008,72.38575028,158.9841975,72.29913717,70.89576736,71.75511187,70.35174206,4.617606819,-11.22181937,-0.241714276,0,0.000142857,0.182571429,9.446867889,-0.489228562,0,0,0.165142857,5.589561484,-0.287238084,0,0.000714286,0.175571429,5.08841247,0,0,0.01,0.01,9.949874371,-0.314285725,0,0.006857143,0.006857143,8.252346605,-0.157857146,0,0.000285714,0.177571429,12.67298417
42538348,42538355,42538389,42538391,42538448,42538407,42538370,42538363,42538358,42538549,,94.23,76.86180496,94.24930191,115.0368004,124.2967999,144.7268036,166.786292,153.84,50000,1,96.25,78.58234281,76.02618468,77.49422903,74.9380709,162.8038607,75.26632353,72.7101654,74.17820975,71.62205162,8.823908992,-24.22953546,-0.169142851,0,0.000285714,0.228857143,12.31946002,0.15814285,0,0.000142857,0.216857143,38.63334576,-0.268904775,0,0.000714286,0.225571429,4.893530057,-0.54285717,0,0.004571429,0.004571429,6.745762086,-0.371428579,0,0.006285714,0.006285714,7.903293036,-0.296809524,0,0,0.224285714,6.899924111
42538350,42538344,42538384,42538376,42538418,42538415,42538381,42538568,42538383,42538425,,89.92,69.8273468,87.97734833,107.1023464,118.1073463,138.8698616,164.6933681,99.12,49400,1,60.65,77.34154566,75.50834263,76.74889747,74.91569445,160.2519504,74.21252933,72.37932631,73.61988115,71.78667812,8.218314203,-11.28204837,-0.374142855,0,0,0.187,4.74307195,0.05225715,0,0.000142857,0.167142857,38.55341826,-0.30666668,0,0.000428571,0.182285714,4.211453859,-0.371428579,0,0.006285714,0.006285714,7.903293036,-0.200000003,0,0.008,0.008,8.908422981,-0.310238093,0,0.000142857,0.185428571,7.915022591
42538348,42538347,42538439,42538373,42538492,42538420,42538370,42538358,42538499,42538464,,93.62,73.92424965,93.24925232,113.7617455,125.2492523,146.1517609,171.8147401,139.86,49600,1,104.65,80.08929951,77.92779977,79.35471508,77.19321534,162.4605498,76.54313802,74.38163829,75.80855359,73.64705385,10.1981556,-11.12713069,-0.317928568,0,0,0.216142857,4.144748421,-0.549214303,0,0,0.198,1.34507856,-0.264333338,0,0.000285714,0.209285714,3.898358118,-0.142857149,0,0.008571429,0.008571429,9.218437603,0.057142857,0,0.010571429,0.010571429,10.2272545,-0.293761909,0,0,0.212,5.614488566
42538350,42538345,42538557,42538391,42538448,42538407,42538381,42538392,42538440,42538357,,99.92,83.67895126,100.3414497,118.8039494,127.8489464,141.8964493,167.6084459,141.65,49600,1,56.8,80.45575086,77.2629172,78.82238607,75.62955241,166.5906637,77.41070902,74.21787536,75.77734423,72.58451057,10.9219621,-11.96614653,-0.247000001,0,0,0.273571429,6.444172978,-0.469128549,0,0,0.251571429,1.619080307,-0.230142847,0,0.000285714,0.268857143,3.273767741,-0.057142857,0,0.009428571,0.009428571,9.664198606,-0.200000003,0,0.008,0.008,8.908422981,-0.30819048,0,0,0.271571429,3.686177137
42538345,42538352,42538556,42538367,42538365,42538404,42538390,42538363,42538476,42538456,,92.97,74.89724922,91.84725189,113.1222496,123.9297482,144.7772476,162.4242413,110.54,49300,1,141.95,78.2645935,76.32890831,77.42922995,75.49354476,162.6602619,75.79899213,73.86330694,74.96362858,73.02794339,6.454441085,-24.16930646,-0.328142852,0,0,0.211857143,5.482763503,-0.435499996,0,0,0.199,4.778372467,-0.288190469,0,0.000428571,0.208857143,4.43293628,-0.257142872,0,0.007428571,0.007428571,8.586843282,0.057142857,0,0.010571429,0.010571429,10.2272545,-0.264666669,0,0.000142857,0.208428571,9.074039908
42538345,42538347,42538411,42538391,42538365,42538415,42538372,42538482,42538469,42538440,,97.77,80.77885056,97.56635284,116.0038471,127.0713509,145.5438515,162.8523544,134.59,50000,1,77.05,77.89567314,74.47561396,76.11986044,72.69980126,164.9211521,74.73874638,71.3186872,72.96293369,69.54287451,12.15677927,-8.201072365,-0.197999997,0,0.000142857,0.262857143,8.008176191,0.14525713,0,0.000142857,0.236714286,38.5537211,-0.200380951,0,0.000285714,0.256285714,3.909503091,-0.485714287,0,0.005142857,0.005142857,7.152907215,-0.571428597,0,0.004285714,0.004285714,6.532493352,-0.213095248,0,0.000142857,0.256285714,7.425623863
42538356,42538343,42538439,42538371,42538494,42538394,42538364,42538464,42538449,42538360,,91.45,74.51499939,90.06499481,108.6150017,117.7724987,138.2650002,162.2329964,94.46,49700,1,76.25,77.96514504,76.29711489,77.32495705,75.65692691,161.7447866,75.52180656,73.85377641,74.88161857,73.21358843,6.789988541,-32.77519643,-0.215500005,0,0.000285714,0.182571429,13.69018369,0.030442864,0,0.000142857,0.163428571,37.42347223,-0.329952389,0,0.001,0.177285714,5.592662323,-0.400000006,0,0.006,0.006,7.722693831,-0.342857152,0,0.006571429,0.006571429,8.079755502,-0.277761895,0,0.000285714,0.180142857,9.810598184
42538349,42538348,42538411,42538538,42538365,42538381,42538390,42538533,42538422,42538357,,97.18,77.76399994,97.86400223,116.0765018,129.3390045,147.0590012,168.0495015,163.69,49900,1,85.35,78.96272634,75.69474937,77.42263084,74.15465387,164.3422662,75.31917744,72.05120048,73.77908194,70.51110498,12.11664383,-8.786283433,-0.166642864,0,0.000142857,0.263285714,8.372699127,-0.467399999,0,0,0.238142857,2.17123428,-0.152238093,0,0.000571429,0.257,4.688336922,-0.314285725,0,0.006857143,0.006857143,8.252346605,-0.22857143,0,0.007714286,0.007714286,8.749157394,-0.208476186,0,0.000142857,0.259,7.418324928
42538354,42538345,42538411,42538386,42538607,42538420,42538370,42538401,42538412,42538357,,99.77,81.25139999,100.3638992,118.5764027,130.1214073,149.3114006,167.6734099,154.86,49500,1,136.95,80.07511994,76.72451639,78.37108508,75.02048153,166.311816,76.83944871,73.48884516,75.13541386,71.78481031,12.83409311,-4.160620272,-0.214142852,0,0,0.277857143,4.774226674,-0.417757139,0,0,0.259857143,2.053433791,-0.115761908,0,0.000571429,0.271571429,4.335394445,-0.285714298,0,0.007142857,0.007142857,8.421304373,-0.371428579,0,0.006285714,0.006285714,7.903293036,-0.133476187,0,0.000142857,0.274857143,8.398891535
42538345,42538352,42538414,42538362,42538459,42538399,42538364,42538369,42538541,42538481,,92.34,75.35525322,92.30524445,109.3052444,119.4202503,139.4077431,159.8072522,99.17,49000,1,61.95,77.77047966,76.02235709,76.98891787,75.24079529,162.4882615,75.65235912,73.90423654,74.87079732,73.12267475,6.883189968,-21.0841313,-0.038428567,0,0.000428571,0.201714286,14.56964536,-0.492957145,0,0,0.184571429,4.469519626,-0.245095231,0,0.001,0.193,5.798937603,-0.285714298,0,0.007142857,0.007142857,8.421304373,-0.342857152,0,0.006571429,0.006571429,8.079755502,-0.145333339,0,0.000285714,0.198857143,11.19081156
42538349,42538344,42538479,42538373,42538459,42538511,42538370,42538360,42538464,42538499,,88.76,73.82749748,92.04000092,110.6025009,121.1474998,139.5425079,160.6464995,81.36,49000,1,90.6,76.93764237,75.62317956,76.55064114,75.23617832,160.0688581,74.54225886,73.22779604,74.15525763,72.84079481,6.858865335,-22.12540805,-0.172428571,0,0.000142857,0.211,10.23619721,-0.508328572,0,0,0.193428571,3.694389357,-0.243190475,0,0.000571429,0.207714286,4.721962828,-0.22857143,0,0.007714286,0.007714286,8.749157394,-0.22857143,0,0.007714286,0.007714286,8.749157394,-0.171095237,0,0.000285714,0.210857143,11.81168793
42538344,42538347,42538384,42538386,42538437,42538415,42538508,42538434,42538480,42538361,,87.68,70.12474823,87.78725052,107.8497543,120.1372528,142.2472443,164.5477618,88.35,49800,1,89.9,77.00537059,75.6051208,76.72311778,75.32286799,158.9343209,73.93363247,72.53338268,73.65137966,72.25112987,8.169895312,-5.782910436,-0.249785718,0,0.000142857,0.177285714,9.258136477,-0.579171419,0,0,0.160571429,2.670417985,-0.297380954,0,0.000857143,0.17,5.502122776,-0.171428576,0,0.008285714,0.008285714,9.064800728,-0.057142857,0,0.009428571,0.009428571,9.664198606,-0.197857138,0,0.000285714,0.175428571,12.47158121
42538344,42538355,42538556,42538386,42538515,42538404,42538385,42538358,42538363,42538401,,94.14,75.09230232,91.96730042,111.4298,123.6698017,143.689798,165.6737973,129.75,49800,1,187.5,79.26629516,77.19035177,78.39353987,76.31759649,163.2707843,76.52948615,74.45354276,75.65673086,73.58078747,6.301677307,-22.93865234,-0.34421429,0,0,0.222857143,4.824613931,-0.40845716,0,0,0.212285714,5.41065494,-0.310476199,0,0.000285714,0.218428571,3.661087974,-0.171428576,0,0.008285714,0.008285714,9.064800728,-0.028571429,0,0.009714286,0.009714286,9.808118253,-0.289619036,0,0.000142857,0.216285714,8.014800345
42538348,42538355,42538366,42538386,42538387,42538394,42538558,42538363,42538442,42538375,,85.71,68.66480064,86.6772995,103.8022995,112.8172993,134.3048065,158.307807,85.91,49100,1,103.25,75.35021507,74.28108824,75.15859522,74.0894684,158.0409222,72.90931399,71.84018716,72.71769414,71.64856731,4.418890268,-8.412020653,-0.271285705,0,0.000142857,0.170857143,10.07853622,-0.44074288,0,0,0.160857143,6.282038962,-0.331047617,0,0.000571429,0.167571429,4.445009839,0,0,0.01,0.01,9.949874371,-0.200000003,0,0.008,0.008,8.908422981,-0.310142837,0,0.000142857,0.167285714,9.039192076
42538348,42538344,42538414,42538371,42538515,42538407,42538364,42538482,42538481,42538375,,96.31,79.25309563,97.41559982,113.0655975,124.5655975,142.5205948,162.4816066,131.91,49900,1,60.55,78.63710403,76.00794823,77.31084839,74.68169259,164.5852697,76.05465917,73.42550336,74.72840353,72.09924772,7.710237351,-17.28459597,-0.154428571,0,0.000142857,0.231428571,10.52223562,-0.477942854,0,0,0.210285714,2.981811587,-0.219380952,0,0.000571429,0.227142857,4.749670585,-0.200000003,0,0.008,0.008,8.908422981,-0.257142872,0,0.007428571,0.007428571,8.586843282,-0.25180953,0,0,0.228285714,5.857191498
42538348,42538347,42538411,42538538,42538365,42538381,42538372,42538441,42538442,42538422,,95.87,77.59575272,96.6582489,115.7207527,125.208252,142.7157516,162.0602579,158.54,49100,1,77.65,76.37160155,72.76824642,74.56657199,70.96321686,163.2874511,72.7816544,69.17829927,70.97662484,67.37326971,12.42449053,-18.03761125,-0.210500002,0,0.000142857,0.225,10.25685712,0.048228592,0,0.000142857,0.201428571,36.58144999,-0.280666664,0,0.000571429,0.219285714,4.684114141,-0.45714286,0,0.005428571,0.005428571,7.347858219,-0.54285717,0,0.004571429,0.004571429,6.745762086,-0.121666668,0,0.000285714,0.221142857,13.16830336
42538751,42538348,42538389,42538358,42538607,42538394,42538508,42538363,42538466,42538360,,96.56,79.1013031,96.501297,116.1637974,126.7588039,147.7788116,170.8518031,158.23,49700,1,127.5,80.263036,77.51851491,79.08392842,76.33940732,164.2346565,76.74590303,74.00138193,75.56679545,72.82227435,11.39786047,-30.06427884,-0.269499995,0,0.000142857,0.241714286,7.969018579,0.14437142,0,0.000142857,0.228714286,37.790262,-0.256238103,0,0.000571429,0.235142857,4.621493816,-0.45714286,0,0.005428571,0.005428571,7.347858219,-0.428571433,0,0.005714286,0.005714286,7.537660548,-0.298476174,0,0.000142857,0.238857143,7.165179499
42538350,42538344,42538556,42538358,42538492,42538420,42538364,42538412,42538494,42538396,,96.1,76.91085434,93.97335052,114.2608566,125.1033497,146.0383461,166.578349,166.94,49300,1,116.65,78.85597012,75.96883358,77.51546934,74.6283328,163.9512911,75.55656364,72.6694271,74.21606286,71.32892631,12.70145749,-22.61593193,-0.250214294,0,0.000142857,0.230142857,8.759277281,0.15260002,0,0.000142857,0.216285714,38.24489574,-0.307285726,0,0.000142857,0.224428571,3.403979022,-0.428571433,0,0.005714286,0.005714286,7.537660548,-0.485714287,0,0.005142857,0.005142857,7.152907215,-0.246380948,0,0.000142857,0.224428571,9.427859013
42538348,42538811,42538556,42538378,42538365,42538420,42538372,42538363,42538357,42538440,,99.24,78.75429916,99.10430145,119.3668003,132.4492973,150.266803,177.5063029,168.69,49300,1,149.4,81.54953023,78.06106756,80.05310637,76.56464369,165.251119,77.06983767,73.58137499,75.5734138,72.08495113,14.38543641,-4.388653487,-0.209000003,0,0.000142857,0.275714286,8.550407032,-0.393071428,0,0,0.255,3.818408764,-0.218904763,0,0.000428571,0.265,3.923918618,-0.171428576,0,0.008285714,0.008285714,9.064800728,-0.342857152,0,0.006571429,0.006571429,8.079755502,-0.231904771,0,0.000142857,0.270857143,7.053225225
