PG,SG,SF,PF,C,G,F,UTIL,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42971732,42971763,42971757,42971738,42971820,42971735,42971776,42971813,,248.39,232,248.5,264.8125,274,290.75,309.02,263.06,50000,1,0,101.8928796,95.49105527,98.72026496,92.26184558,170.0016214,98.62479301,95.39558332,95.39558332,82.60886854,32.96349808,14.61741477
42971806,42971779,42971757,42971728,42971723,42971747,42971772,42971800,,247.93,229.4375,245.875,264.0625,272.5,291.275,309.79,297.94,49800,1,0,101.7146468,95.48448823,98.66266796,92.3063085,169.962083,98.57354692,95.39536719,95.39536719,82.67738215,30.10451711,-3.467835113
42971763,42971767,42971828,42971757,42971723,42971779,42971772,42971735,,248.97,230.25,248,265.0625,274.2875,292.0125,308.28,305.4,49600,1,0,102.0590299,95.55481215,98.85106035,92.25856394,170.0460815,98.69111845,95.39487025,95.39487025,82.51879981,32.66286752,1.433206163
42971732,42971779,42971784,42971757,42971772,42971744,42971776,42971747,,251.2,233.25,250.75,266.25,277.2875,292.75,312.015,300.78,49400,1,0,102.6967585,95.46265869,99.08376317,91.84155421,170.0828132,99.01438254,95.39327806,95.39327806,82.10654582,37.9613292,18.75255257
42971822,42971744,42971779,42971757,42971761,42971732,42971776,42971738,,248.59,231.75,249.5,265.25,273.5,287.5125,307.7975,263.42,50000,1,0,101.9383775,95.41896592,98.6622118,92.17572004,170.0351135,98.63606146,95.39281558,95.39281558,82.58436904,33.01624685,16.57951027
42971732,42971809,42971757,42971772,42971761,42971767,42971776,42971738,,248.07,232,248.875,266,275.7875,289.5,308.775,272.96,50000,1,0,101.8746018,95.45434509,98.64098577,92.2677044,169.9882562,98.57926367,95.39262299,95.39262299,82.66079011,29.83911019,20.89534104
42971747,42971779,42971767,42971750,42971723,42971744,42971776,42971818,,249.05,232,248,264.3125,274,289.25,308.0075,278.9,49400,1,0,102.0709676,95.46786622,98.77294152,92.16279093,170.0530531,98.69586203,95.39078674,95.39078674,82.50281098,27.75690204,-3.540951014
42971735,42971763,42971784,42971757,42971820,42971732,42971776,42971761,,248.62,231.6875,247.25,265.25,275.2875,289.275,308.0025,248.44,49700,1,0,102.0052432,95.46784624,98.71805191,92.21764057,170.0304286,98.63999282,95.38978715,95.38978715,82.57322648,33.21547119,26.26113296
42971732,42971779,42971784,42971728,42971772,42971767,42971776,42971761,,250.19,233.4375,250.25,266.3125,276,290.75,308.2525,289.56,50000,1,0,102.4300805,95.50839725,98.96269319,92.05410132,170.1055295,98.84360622,95.38931028,95.38931028,82.30824918,35.12014213,41.34720266
42971735,42971767,42971776,42971750,42971723,42971747,42971813,42971818,,248.1,231.5,248.25,264.0625,271.5,291.25,305.7625,265.36,49500,1,0,101.7626207,95.60128926,98.76206416,92.44051437,170.0492225,98.54984771,95.38907281,95.38907281,82.68195138,26.43664869,-2.559902519
42971732,42971813,42971784,42971757,42971723,42971787,42971776,42971744,,248.54,230.25,247.625,263.8125,273.7875,291.0375,313,272,49500,1,0,101.880615,95.37053669,98.66232358,92.0787498,169.9226404,98.679815,95.38802811,95.38802811,82.53296445,33.91085336,13.12426776
42971732,42971822,42971779,42971757,42971772,42971767,42971738,42971744,,249.85,233.25,250,266.5625,275,292.5125,313.25,312.34,49800,1,0,102.2562146,95.41119477,98.87368879,91.94870074,169.9844737,98.85015233,95.38765831,95.38765831,82.31148158,35.7291549,9.716371447
42971747,42971767,42971779,42971757,42971820,42971725,42971800,42971723,,248.99,230.5,248.375,264.25,274,289.0125,308.5025,301.82,50000,1,0,102.0491058,95.44060931,98.74445976,92.13675886,170.0370334,98.69045557,95.38660511,95.38660511,82.50216287,30.76708375,11.45043597
42971732,42971822,42971776,42971800,42971761,42971747,42971738,42971744,,248.78,232.5,249,265.25,274,289.5,307.2575,257.32,49800,1,0,102.0078457,95.49453823,98.75884537,92.23023109,170.0514773,98.65043168,95.38612454,95.38612454,82.54930596,33.44417784,34.34203863
42971747,42971809,42971800,42971738,42971820,42971744,42971772,42971721,,247.12,231.75,247.5,263.5625,274.2875,289.775,309.5,253.94,50000,1,0,101.5688066,95.43391565,98.50854752,92.35928377,169.9198424,98.46004937,95.38541749,95.38541749,82.80214735,28.99921342,43.89451444
42971787,42971813,42971757,42971750,42971723,42971744,42971772,42971761,,248.33,231.25,247.125,263.8125,273.7875,288.75,308.02,263.72,49800,1,0,101.8768702,95.44535183,98.66008007,92.23062359,170.012115,98.59990047,95.38517223,95.38517223,82.61524757,32.89130927,25.73615015
42971735,42971763,42971767,42971750,42971761,42971779,42971800,42971744,,250.15,234.9375,249.75,265.5625,274.75,288.0125,302,287.02,50000,1,0,102.4387035,95.60528925,98.9920171,92.21856141,170.2283528,98.77096962,95.38424177,95.38424177,82.37228787,35.15204889,24.0494296
42971732,42971813,42971784,42971772,42971723,42971747,42971738,42971820,,248.86,232.75,247.625,265.25,274.5375,291.7625,307.0025,254.46,49800,1,0,102.0488399,95.5745034,98.84732677,92.30168002,170.0590706,98.65633542,95.38351204,95.38351204,82.535099,33.67006718,28.9031297
42971806,42971779,42971757,42971800,42971723,42971744,42971738,42971761,,246.92,228.75,246.25,263.75,273.75,286.2625,305.75,257.12,50000,1,0,101.5365438,95.43120355,98.4424143,92.41999279,169.9851201,98.39455313,95.38334237,95.38334237,82.87118891,28.49196162,-12.19418049
42971822,42971767,42971776,42971772,42971761,42971735,42971738,42971747,,249.96,234.25,250.5,268.3125,278,292,310.255,281.72,49500,1,0,102.4177154,95.48052901,98.92837743,92.03268059,170.0476253,98.82961671,95.38176829,95.38176829,82.31600459,35.43626149,30.8265686
42971732,42971767,42971776,42971757,42971728,42971806,42971813,42971744,,247.73,229.75,246.75,264.5,273.2875,289.2625,309,281,49900,1,0,101.6941006,95.42796982,98.57717914,92.27876049,169.9584593,98.53022477,95.38101544,95.38101544,82.69969637,29.76786657,5.258511007
42971822,42971744,42971767,42971800,42971723,42971735,42971784,42971761,,249.33,232.5,248.5,264.75,272.25,286,309.515,280.84,49200,1,0,102.0625569,95.30273597,98.66298421,91.94248772,170.0288975,98.73963793,95.37938968,95.37938968,82.42546719,34.95052406,-2.2974113
42971732,42971767,42971784,42971750,42971772,42971747,42971757,42971787,,249.45,231.5,248.25,266,275.5375,292.5125,312.265,291.32,49800,1,0,102.1796213,95.43305262,98.83695693,92.0291483,169.9785241,98.78311325,95.37920894,95.37920894,82.37701304,35.21153605,11.26974598
42971822,42971763,42971767,42971750,42971723,42971732,42971800,42971772,,249.43,231.75,249.25,267.25,275.25,290.75,308.7625,297.42,49900,1,0,102.2000795,95.48165431,98.84738742,92.11592119,170.04871,98.74399252,95.3782594,95.3782594,82.41500426,34.4935147,57.9048574
42971732,42971744,42971757,42971728,42971820,42971747,42971776,42971847,,247.86,231.5,247.25,263,271.5,286.275,304.5175,262.76,49700,1,0,101.7100521,95.46394978,98.58494658,92.34295298,170.0549012,98.49875003,95.37775323,95.37775323,82.71964457,28.47201499,-9.39726755
42971822,42971779,42971767,42971728,42971820,42971747,42971772,42971721,,249.64,233.25,249.25,265.25,273.75,288.05,302.5025,293.3,50000,1,0,102.2655325,95.58401842,98.91283713,92.2551997,170.1871815,98.7060123,95.37719359,95.37719359,82.4427725,33.76660882,50.02620816
42971787,42971744,42971800,42971728,42971723,42971747,42971776,42971820,,250.58,233.75,249,265.0625,274.2875,287,301.26,290.22,49300,1,0,102.5380559,95.5873389,99.02405392,92.15062387,170.2607421,98.81368099,95.37696596,95.37696596,82.29847942,35.64078835,20.749107
42971735,42971813,42971757,42971728,42971723,42971806,42971776,42971800,,246.95,227.9375,245.5,262.5,271,289.5,311.7575,278.16,49700,1,0,101.3846677,95.34688121,98.42569267,92.26806975,169.8591534,98.45573838,95.37692692,95.37692692,82.79601843,29.08694758,-0.873183087
42971763,42971767,42971776,42971728,42971820,42971732,42971800,42971744,,250.76,234,250.5,266.75,275,289.7625,304.51,302.88,49700,1,0,102.5756701,95.57843099,99.07161764,92.08524434,170.2032069,98.86999627,95.37680962,95.37680962,82.23492544,35.99628888,11.36443391
42971809,42971779,42971757,42971728,42971723,42971767,42971776,42971772,,249.09,229.5,248,267.25,276.5,293.275,311.7725,316.54,49600,1,0,102.124935,95.47061009,98.82421713,92.11700304,169.9683025,98.73003404,95.376427,95.376427,82.43838038,31.72420719,-0.791381579
42971763,42971744,42971767,42971757,42971820,42971732,42971800,42971747,,251.04,233.75,251.75,268.25,275.75,288.5125,302.7625,309.68,49400,1,0,102.6905327,95.58785749,99.10005188,92.07566311,170.2513818,98.88595029,95.37375591,95.37375591,82.20209021,36.85740562,17.73704588
42971822,42971779,42971757,42971728,42971723,42971735,42971813,42971776,,248.66,230,247.25,264.5625,273.75,290.5375,308.51,293.46,49700,1,0,101.9513568,95.47781994,98.74373178,92.21190809,170.0113292,98.63958675,95.37367491,95.37367491,82.53986896,33.43243582,9.836832434
42971735,42971822,42971767,42971757,42971820,42971747,42971813,42971721,,248.94,234.1875,248.625,264,272.75,284.25,303.25,280.32,49600,1,0,102.0417051,95.43023922,98.67869739,92.18178104,170.1324268,98.62038831,95.37193014,95.37193014,82.54480406,33.40572974,8.687980473
42971732,42971767,42971784,42971750,42971820,42971735,42971800,42971738,,249.73,235.25,249,265.5625,273.75,290,305.77,271.26,50000,1,0,102.2530801,95.54181082,98.91771194,92.1659097,170.1207207,98.74701445,95.37111333,95.37111333,82.38614683,34.9806422,32.17767775
42971747,42971796,42971757,42971750,42971820,42971744,42971772,42971723,,248.37,231,246.25,263.25,273.25,288.75,303.2575,258.98,49800,1,0,101.9124315,95.57743821,98.75326803,92.40160838,170.1022247,98.54655222,95.3707224,95.3707224,82.63815704,26.15599392,18.30068678
42971732,42971763,42971813,42971772,42971723,42971787,42971776,42971747,,249.05,232.375,248.75,266.75,275.5,287.7625,306.01,276.88,49800,1,0,102.1368768,95.45966656,98.75109743,92.16823569,170.0803419,98.6616903,95.37025943,95.37025943,82.49592811,33.65503962,14.03219998
42971732,42971779,42971776,42971728,42971772,42971735,42971800,42971787,,249.79,232,249.625,267,275.7875,293,312.5125,312.78,49900,1,0,102.2699242,95.43228229,98.88541904,91.97914554,169.9847188,98.82308823,95.36995148,95.36995148,82.30544069,35.37237972,20.91691196
42971735,42971763,42971776,42971738,42971761,42971767,42971772,42971787,,249.16,234.1875,250,265.75,274.5375,290.5125,307.515,277.3,50000,1,0,102.1158615,95.50341323,98.82464841,92.18217804,170.0545938,98.69071424,95.36947906,95.36947906,82.46111086,33.60271096,25.78349411
42971763,42971787,42971767,42971757,42971728,42971747,42971813,42971744,,248.12,232.5,247.5,263,272,290.25,306.0325,294.92,50000,1,0,101.7758465,95.54028017,98.71294643,92.36761391,170.0315962,98.5420681,95.36940184,95.36940184,82.64961949,32.55626244,19.11393106
42971747,42971744,42971779,42971757,42971728,42971813,42971772,42971761,,248.91,231.25,247.125,263.5625,273.5375,290.2625,307.7675,286.1,49900,1,0,102.0142509,95.48724224,98.77905036,92.19543411,170.0364923,98.66114294,95.36933481,95.36933481,82.50001313,33.75580714,10.15955284
42971809,42971744,42971779,42971757,42971820,42971747,42971738,42971723,,247.68,231.25,247.5,263.5,272.075,287.5375,306.255,264.52,49600,1,0,101.663083,95.44315937,98.56189997,92.32441876,170.0040056,98.48746307,95.36872246,95.36872246,82.719796,30.01672176,-4.435997829
42971732,42971767,42971784,42971757,42971728,42971747,42971813,42971787,,247.37,230.9375,246.25,262.5,272.5,288.2625,313.255,284.92,50000,1,0,101.5256842,95.24904728,98.40071389,92.09738068,169.8427286,98.51771113,95.36604452,95.36604452,82.69612019,32.28119586,33.39964747
42971732,42971763,42971784,42971800,42971723,42971747,42971767,42971806,,246.95,229.5,246.5,262.75,273.5375,290.2625,310.2525,265.22,49800,1,0,101.4848596,95.40739887,98.47443304,92.3403647,169.882708,98.43298598,95.36595181,95.36595181,82.7968206,29.24848377,-3.958359361
42971747,42971828,42971767,42971800,42971820,42971744,42971738,42971721,,248.14,233.25,249.25,264.3125,272,287.25,302.5075,259.96,49900,1,0,101.8158801,95.54589816,98.68622639,92.40556992,170.1024287,98.50597985,95.36565161,95.36565161,82.67743774,30.87827312,55.32308817
42971732,42971767,42971776,42971757,42971820,42971813,42971728,42971744,,250.45,234,250.25,266.0625,275.2875,289.5125,307.52,301.92,49500,1,0,102.4714803,95.46611408,98.95422674,91.97800141,170.1179299,98.85347697,95.3653643,95.3653643,82.24048223,36.06892726,16.38593376
42971763,42971767,42971776,42971757,42971772,42971732,42971800,42971747,,251.22,233.75,251.625,269.25,278.25,291.575,313.5025,329.32,49400,1,0,102.7106497,95.34952025,98.99796576,91.70107473,170.0342875,99.01316456,95.36471905,95.36471905,82.04987621,37.93894575,8.184569329
42971735,42971779,42971757,42971728,42971772,42971747,42971813,42971776,,250.4,231.4375,249,268.0625,277.2875,292.5,307.755,310.76,49700,1,0,102.525437,95.55608155,99.04068502,92.07147809,170.1095572,98.84848712,95.36388366,95.36388366,82.24443468,36.02180316,19.56579834
42971732,42971809,42971779,42971757,42971723,42971767,42971813,42971747,,247.22,228.75,247,264.3125,275,292.525,314.25,291.54,49600,1,0,101.5628695,95.35550532,98.49937792,92.21163273,169.8121432,98.50619734,95.36232474,95.36232474,82.7059661,30.25016315,-1.423937269
42971806,42971744,42971784,42971757,42971761,42971747,42971728,42971772,,246.75,229,244.5,261.5,271,284.25,304.5075,244.8,50000,1,0,101.4024498,95.38072845,98.36480215,92.39665476,169.9870644,98.34518478,95.36111108,95.36111108,82.88263591,28.17293978,-0.180398126
42971732,42971779,42971767,42971757,42971728,42971806,42971800,42971747,,247.72,229.5,246.5,263.5,274.25,288.75,309.535,302.28,50000,1,0,101.712908,95.37454954,98.53464031,92.21445876,169.9336181,98.52107538,95.3609846,95.3609846,82.66916887,30.04989449,10.75764969
42971735,42971809,42971779,42971800,42971721,42971747,42971776,42971772,,248.28,230.75,248.5,265.5625,273.75,288.5125,312.0025,284.36,49800,1,0,101.8137986,95.29069002,98.54794431,92.03343574,169.9116717,98.61814604,95.36089176,95.36089176,82.55036493,30.83479812,5.3531982
42971763,42971809,42971767,42971757,42971723,42971747,42971750,42971800,,247.5,229.9375,247.625,263.5,273.75,289.5125,308.0225,284.94,49800,1,0,101.6543605,95.44566019,98.56222561,92.32909477,169.9529479,98.47693714,95.36037172,95.36037172,82.72054646,29.82580744,13.78259659
42971806,42971767,42971813,42971738,42971723,42971747,42971776,42971744,,248.45,231,249.25,264.25,272.25,288.2625,304.7725,264.02,49600,1,0,101.8790664,95.50420548,98.70933949,92.29907146,170.0682421,98.56534075,95.36020673,95.36020673,82.59525895,30.62712422,-4.818947613
42971735,42971763,42971784,42971757,42971761,42971747,42971767,42971800,,249.09,232.5,248.25,265,274,289.2625,308.0225,286.68,49600,1,0,102.0705161,95.43614238,98.7570603,92.11522447,170.0336807,98.68002946,95.35911155,95.35911155,82.45375407,34.34883431,-0.038366482
42971732,42971767,42971757,42971750,42971723,42971779,42971800,42971818,,247.39,228.75,247.75,265,274.0375,295.5,312.255,293.26,49800,1,0,101.5921608,95.51143043,98.65788739,92.36497348,169.8593043,98.50505724,95.35860029,95.35860029,82.69311605,26.11642008,23.20172787
42971747,42971767,42971776,42971728,42971820,42971744,42971738,42971800,,251.11,234.5,251.75,267.75,274.2875,288.7625,305.76,301.78,49500,1,0,102.621434,95.48782466,99.04509403,91.9305553,170.1827794,98.91496415,95.35769479,95.35769479,82.13826066,36.94859145,19.44533885
42971732,42971744,42971757,42971738,42971820,42971806,42971776,42971747,,248.2,232.5,248,263.25,271.7875,287.025,304.005,249.42,49700,1,0,101.8052293,95.48255312,98.64921464,92.31589161,170.0682315,98.52247619,95.35581467,95.35581467,82.63895884,30.19310794,28.76109779
42971732,42971767,42971757,42971800,42971820,42971735,42971741,42971772,,248.73,230.4375,247.75,265.8125,275.25,290.0125,311.5025,304.06,50000,1,0,101.9841029,95.34805387,98.66041888,92.03568887,169.9399704,98.6656904,95.3533254,95.3533254,82.47037284,28.96202664,18.50294769
42971822,42971767,42971757,42971728,42971723,42971763,42971772,42971800,,249.5,232.25,249,265,274.7875,292,304.7575,322.82,49800,1,0,102.2343945,95.62036356,98.96260114,92.27812598,170.1172486,98.69468918,95.35245159,95.35245159,82.40999853,33.95722425,19.42376643
42971732,42971787,42971776,42971772,42971820,42971747,42971800,42971721,,249.84,234.9375,249.125,265.5,273.75,288.75,307.5025,281.18,49700,1,0,102.2571776,95.42816393,98.84229315,92.01403472,170.078125,98.76619072,95.3520615,95.3520615,82.32463435,34.74577557,13.85151148
42971787,42971779,42971776,42971757,42971723,42971744,42971750,42971772,,250.77,232.9375,248.875,267.5,275.25,290.7875,309.2675,301.92,49500,1,0,102.5295914,95.4402231,98.99204709,91.88839912,170.0890105,98.90295176,95.35112778,95.35112778,82.15022149,36.85213945,13.74393851
42971732,42971763,42971767,42971800,42971723,42971747,42971784,42971820,,249.67,232.75,248.75,265.0625,274.5,290.25,308.76,286.14,49400,1,0,102.2260895,95.43687261,98.84281012,92.0309351,170.0421786,98.75585357,95.34991606,95.34991606,82.33722185,35.43960503,25.34031272
42971809,42971744,42971767,42971738,42971728,42971735,42971779,42971820,,247.63,233.25,247,263.5625,272.25,285.8,306.5125,276.18,50000,1,0,101.6473955,95.35889147,98.48017821,92.23760474,169.9835222,98.47105485,95.34976811,95.34976811,82.70021941,29.82026083,-7.017762959
42971732,42971828,42971800,42971728,42971723,42971744,42971772,42971818,,245.34,228.75,244.875,261.25,271.5,286.25,304.2525,256.5,50000,1,0,101.0564829,95.44169865,98.24662357,92.63677373,169.9113322,98.15309907,95.34817414,95.34817414,83.10310147,22.25246354,-5.653765053
42971747,42971744,42971779,42971757,42971820,42971787,42971750,42971723,,249.61,231.25,248.5,264.75,271.5,288.5125,307.02,280.06,49400,1,0,102.1233528,95.43103436,98.81209219,92.04997653,170.0734686,98.72898859,95.34793076,95.34793076,82.36242489,35.40441853,8.58040601
42971735,42971809,42971776,42971800,42971723,42971767,42971772,42971744,,250.68,233.75,250.875,267.25,274.825,291,308.7525,315.98,49000,1,0,102.4956345,95.45905667,98.99539912,91.92271423,170.0922695,98.88343889,95.34709645,95.34709645,82.1651347,34.33902144,-1.880003884
42971732,42971767,42971813,42971757,42971772,42971735,42971800,42971761,,249.58,232,250,267.3125,277.2875,292.75,315.0225,310.18,49500,1,0,102.2346987,95.32316054,98.78298419,91.8633369,169.9067023,98.8061406,95.34631696,95.34631696,82.28319961,35.74470646,24.37215
