PG,SG,SF,PF,C,G,F,UTIL,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42971735,42971744,42971776,42971757,42971820,42971813,42971800,42971721,,251.42,236,252.25,267.5,274.25,290,307.51,288.2,49700,1,0,102.9207442,96.04849605,99.47463519,92.6223569,170.5404648,99.4309456,96.00480646,96.00480646,82.90457443,35.2902221,30.21558225
42971822,42971767,42971757,42971750,42971820,42971744,42971772,42971721,,251.58,235,251,266.5,275.5375,289.75,303.7675,287.26,50000,1,0,103.0454924,96.15605889,99.56411066,92.74800711,170.6258911,99.41255192,96.00450014,96.00450014,82.91619903,34.86916041,54.13557887
42971732,42971809,42971784,42971772,42971723,42971767,42971776,42971747,,251.19,234.1875,252.25,268.0625,276.325,292.5,303.5025,287.48,49700,1,0,102.9756017,96.25466589,99.61012803,92.89920375,170.6110196,99.35944453,96.00398239,96.00398239,82.98327727,32.18434148,13.02538067
42971735,42971779,42971767,42971750,42971772,42971744,42971800,42971747,,253.48,237.25,252.5,268,278.7875,293.75,311.25,321.31,49600,1,0,103.5690643,96.05533198,99.78472572,92.32593823,170.56807,99.7331348,96.00374105,96.00374105,82.52099011,39.84870155,42.43162572
42971732,42971779,42971757,42971750,42971820,42971767,42971800,42971723,,252.15,234.9375,250.875,269.5,278,295.5,311.0225,300.13,49700,1,0,103.202251,96.11899807,99.67586695,92.56212919,170.5037158,99.55937005,96.00250117,96.00250117,82.7434506,37.23098851,61.14074588
42971732,42971767,42971828,42971750,42971761,42971735,42971772,42971776,,250.19,233.25,249.75,267.75,275.25,290.5,310.25,281.39,50000,1,0,102.6109212,95.97703015,99.2747414,92.67931891,170.4186989,99.29954876,96.00183752,96.00183752,83.0773611,32.47288418,19.67337132
42971763,42971767,42971776,42971757,42971761,42971744,42971750,42971772,,251.9,234.75,250.75,267.5,278,293.5125,310.505,297.92,49900,1,0,103.1429117,96.06767222,99.58768585,92.54765859,170.5004706,99.52082754,96.00081391,96.00081391,82.78823804,36.17016509,24.87136275
42971732,42971744,42971828,42971757,42971723,42971787,42971776,42971772,,250.3,234.25,250.75,266.25,276.25,290.7625,306.0025,278,49700,1,0,102.7168179,96.11366723,99.38283364,92.84450082,170.509649,99.26716052,95.99799411,95.99799411,83.09782997,32.25030671,15.2628541
42971732,42971822,42971779,42971757,42971723,42971735,42971776,42971806,,248.63,231.375,248.625,268.0625,277.7875,294.0125,312.255,264.5,49800,1,0,102.2770824,96.02549044,99.14566564,92.90531524,170.2935678,99.11658375,95.99640855,95.99640855,83.30949357,29.70153874,30.08643687
42971735,42971809,42971767,42971728,42971772,42971744,42971813,42971747,,249.86,235.25,250,266.3125,275.5,288.25,304.2575,276.61,50000,1,0,102.5948917,96.0822517,99.27777216,92.88673125,170.521499,99.19100121,95.99548075,95.99548075,83.18589281,30.73159053,40.27146995
42971735,42971779,42971757,42971738,42971820,42971787,42971776,42971723,,250.9,234.5,250,268,277.0375,293.75,310.76,285.29,49700,1,0,102.8478864,96.06114149,99.4576895,92.66459348,170.4395793,99.39089346,95.99434545,95.99434545,82.94371302,35.02926638,40.19835591
42971735,42971779,42971757,42971728,42971772,42971744,42971776,42971806,,250.36,232.4375,250.75,267.3125,275.7875,293.5125,307.76,279.36,50000,1,0,102.6965887,96.1463068,99.44258944,92.85002416,170.4738859,99.29055146,95.99426881,95.99426881,83.06467977,31.30774642,28.18457484
42971732,42971787,42971767,42971757,42971723,42971747,42971800,42971818,,248.41,231.75,248,265.75,274.075,293.025,310.5075,263.25,49700,1,0,102.107811,96.04444155,99.119202,92.9696811,170.3166763,99.06853564,95.99377518,95.99377518,83.36074007,25.59627332,31.22240603
42971747,42971822,42971757,42971738,42971761,42971744,42971767,42971772,,250.8,232,249.75,268,277.75,291.2625,309.755,287.14,49800,1,0,102.8567008,96.00744697,99.38165902,92.63323493,170.453469,99.36590159,95.99168954,95.99168954,82.96724086,34.72162981,24.1914615
42971735,42971767,42971779,42971750,42971820,42971787,42971757,42971723,,251.35,233.9375,250.5,266.5625,276,292.275,311.2825,294.62,49600,1,0,102.9206774,95.99347726,99.45404464,92.53290988,170.4500607,99.45221852,95.99165114,95.99165114,82.85968432,36.19103881,38.84724379
42971822,42971744,42971757,42971800,42971728,42971747,42971776,42971738,,250.12,233.4375,249.75,265.75,274.75,292.75,311.5125,277.46,50000,1,0,102.5578179,95.99850272,99.30486963,92.69213582,170.37984,99.29447942,95.98811251,95.98811251,83.05767389,33.83143086,24.14411753
42971735,42971763,42971784,42971750,42971820,42971767,42971776,42971723,,251.84,236.25,250.75,267.75,276.0375,290.2625,306.03,295.23,49700,1,0,103.1007986,96.08629438,99.55659535,92.61599342,170.5814266,99.45830314,95.98800218,95.98800218,82.82744764,36.05546137,40.35327137
42971735,42971809,42971784,42971750,42971723,42971744,42971757,42971813,,247.51,229.75,247.625,264.125,274.25,289.5125,312.2525,254.55,50000,1,0,101.8629616,95.86799943,98.84743843,92.88856042,170.2302789,98.967027,95.98758799,95.98758799,83.48450436,28.74276291,15.98141044
42971735,42971763,42971779,42971772,42971723,42971747,42971776,42971820,,252.47,236.9375,252,269.25,278.2875,295.75,310.01,305.07,49400,1,0,103.299806,96.14345868,99.73597162,92.55094574,170.5309309,99.57979221,95.98727927,95.98727927,82.68027174,37.60199877,56.19236231
42971735,42971767,42971776,42971757,42971772,42971822,42971738,42971747,,252.29,235.5,251.75,268.0625,279.5,295.5,309.7625,304.5,49600,1,0,103.2985209,96.14245149,99.70945888,92.57544411,170.5265339,99.55386311,95.98685573,95.98685573,82.71227975,37.0524606,31.76895976
42971747,42971779,42971767,42971728,42971723,42971787,42971772,42971800,,251.6,234.75,251.125,266.75,275.825,290.7625,311.755,296.33,49800,1,0,102.9717844,95.92280203,99.42232738,92.42327668,170.4491004,99.4851592,95.98563385,95.98563385,82.80508961,36.20739426,37.86619008
42971747,42971767,42971784,42971757,42971723,42971744,42971772,42971818,,249.98,233.25,249.25,265,275.25,288.5125,309.005,282.07,49400,1,0,102.5644657,95.9335736,99.19693688,92.67021033,170.4227521,99.24880789,95.98544462,95.98544462,83.10339652,27.33951232,1.622580923
42971787,42971767,42971784,42971757,42971728,42971747,42971776,42971744,,251.74,235.5,251.25,265.25,274.75,291,303.7525,292.49,49800,1,0,103.0525301,96.17811145,99.61310684,92.74311606,170.6212555,99.41976373,95.98476834,95.98476834,82.86336716,35.54293287,52.42728591
42971763,42971767,42971757,42971738,42971820,42971735,42971800,42971747,,250.56,234.1875,249.875,266.25,276.7875,293.25,316.2575,290.12,49700,1,0,102.6888638,95.85546511,99.27145454,92.43947568,170.2960368,99.39177813,95.9757887,95.9757887,82.91879731,35.50029884,21.39454931
42971735,42971744,42971800,42971738,42971761,42971747,42971776,42971806,,248.56,232.25,248.5,265.25,275.7875,289.25,312.0025,265.44,49900,1,0,102.1844107,95.85407685,98.96993675,92.73821694,170.2806508,99.09044457,95.97458467,95.97458467,83.29467844,29.68182297,8.257686347
42971735,42971744,42971800,42971738,42971820,42971747,42971776,42971761,,251.28,235.5,251.5,267.8125,276.5,292,311.015,293.15,49500,1,0,102.9170602,95.97486505,99.42962829,92.52010181,170.4401214,99.42859158,95.97382833,95.97382833,82.8503591,35.96467053,57.6510489
42971732,42971787,42971767,42971800,42971723,42971744,42971779,42971776,,252.56,236.75,252.625,268.8125,277,292.5,311.2625,309.24,49500,1,0,103.260296,95.98352837,99.60508505,92.36197169,170.5005474,99.59520091,95.97364423,95.97364423,82.63412995,37.96624634,38.71389627
42971735,42971787,42971757,42971728,42971820,42971732,42971800,42971776,,250.37,234.6875,250.5,268.5,278.25,294.2625,313.27,280.66,49800,1,0,102.7212867,95.97874011,99.34042469,92.61705554,170.3461603,99.33457532,95.97289074,95.97289074,82.97751499,34.48778906,42.62520373
42971735,42971828,42971779,42971757,42971723,42971747,42971776,42971772,,251.04,233.25,250,267.75,277.25,294.75,310.5075,292.64,49400,1,0,102.8860805,96.07871169,99.49837766,92.65904573,170.4364386,99.39069121,95.97102524,95.97102524,82.89188796,34.2154928,49.4754523
42971735,42971767,42971757,42971800,42971772,42971744,42971776,42971741,,251.4,235.25,251.25,267.25,278.75,294.75,311.7575,298.09,50000,1,0,103.0171797,96.03735086,99.51697715,92.55772456,170.427334,99.44807926,95.96845297,95.96845297,82.81550334,30.62001959,59.29042101
42971822,42971763,42971757,42971738,42971772,42971735,42971776,42971744,,250.7,234,250,268.5,278.5,293.8125,309.0075,283.89,50000,1,0,102.8569795,96.09072028,99.45244546,92.72899509,170.4476605,99.32920192,95.96747673,95.96747673,82.95936269,34.39420718,39.93586302
42971763,42971767,42971757,42971750,42971820,42971744,42971800,42971723,,251.76,234.4375,250.5,267.3125,277.0375,292.5,308.5175,296.99,49600,1,0,103.0823737,96.06146601,99.55443596,92.56849606,170.5114628,99.45937215,95.9664022,95.9664022,82.7862569,36.46124952,28.32660079
42971763,42971813,42971757,42971772,42971723,42971744,42971776,42971761,,251.02,234.5,251.25,268,276.5,290.55,305,282.86,49800,1,0,102.9088171,96.1022903,99.46525437,92.73932622,170.5436859,99.32549705,95.96253297,95.96253297,82.94086714,34.33785506,29.4754535
42971735,42971767,42971784,42971800,42971772,42971732,42971776,42971747,,253.13,236.1875,254,270.8125,279.5,296.7875,313.51,318.18,49400,1,0,103.4670666,96.04421994,99.76589522,92.32254465,170.4757691,99.68402908,95.96235379,95.96235379,82.50078856,39.30771648,64.69067931
42971732,42971767,42971800,42971750,42971772,42971747,42971776,42971761,,252.48,234,251.875,270.5,278.75,294.5125,310.2625,304.94,49800,1,0,103.3073926,96.06901814,99.67399195,92.46404432,170.5090873,99.56655353,95.96157972,95.96157972,82.64172653,37.41246569,52.61666179
42971763,42971779,42971776,42971750,42971723,42971767,42971772,42971761,,251.67,233.75,250,267.875,276.7875,293.75,310.0025,294.65,50000,1,0,103.0333017,96.05109871,99.54975405,92.55244337,170.472388,99.45945214,95.9607968,95.9607968,82.77842912,35.81562607,54.51852679
42971735,42971744,42971767,42971800,42971772,42971732,42971776,42971787,,252.96,237.6875,253.375,270,280.5,294.2625,314.015,317.86,49400,1,0,103.4522217,95.94196661,99.64810085,92.23583237,170.4545213,99.66536946,95.95923522,95.95923522,82.51975226,39.00650761,52.61666179
42971735,42971767,42971813,42971750,42971723,42971747,42971772,42971818,,249.11,232.4375,248.75,264.5625,274.25,289.5125,308.01,272.56,49800,1,0,102.3076879,95.97088816,99.12124595,92.82053038,170.3809574,99.10918616,95.95882837,95.95882837,83.22326145,26.35239355,18.02531034
42971732,42971822,42971757,42971800,42971820,42971747,42971772,42971721,,250.65,234.5,250.75,267,276,291.25,304.005,274.7,50000,1,0,102.8050817,96.15149796,99.45831637,92.84467955,170.5420829,99.26454477,95.95772636,95.95772636,83.00644298,33.68952477,55.77495694
42971732,42971767,42971784,42971728,42971772,42971747,42971776,42971800,,252.71,236.75,252.75,269.25,278,290.5,306.2525,303.35,49900,1,0,103.3800795,96.05625642,99.65077258,92.46174026,170.6008018,99.55153414,95.95701798,95.95701798,82.63877256,37.19788457,71.86364532
42971735,42971779,42971757,42971800,42971761,42971732,42971776,42971772,,251.77,233.1875,252.75,271.0625,280.7875,297.5,315.255,298.92,49700,1,0,103.1432858,96.00773682,99.57499096,92.44048268,170.3659727,99.52372187,95.95646773,95.95646773,82.70165347,36.89027615,38.0684495
42971732,42971822,42971800,42971750,42971723,42971747,42971776,42971772,,251.5,234,251.5,268,277.5,293.2625,311.0125,294.09,49700,1,0,103.0023501,95.99808544,99.48723631,92.50893456,170.4390671,99.44438993,95.95523905,95.95523905,82.78891707,36.13315956,46.28270864
42971735,42971763,42971779,42971772,42971723,42971744,42971813,42971776,,251.75,235.5,252.75,269.8125,278.25,292.75,310,298.97,49700,1,0,103.1030047,96.01191047,99.52287093,92.50095001,170.4724036,99.46554657,95.95458611,95.95458611,82.75683508,36.51140484,17.97376573
42971735,42971763,42971757,42971750,42971772,42971747,42971776,42971800,,251.67,234.25,251.25,268.5625,278.5375,295.7625,313.2525,298.26,49800,1,0,103.0588575,96.01040169,99.54479717,92.4760062,170.4009077,99.48882209,95.9544266,95.9544266,82.73631877,36.71125669,89.07962441
42971763,42971767,42971776,42971757,42971723,42971787,42971750,42971772,,251.71,234.25,250.75,268,276.5375,293.25,307.7625,293.94,49900,1,0,103.0557319,96.09734933,99.58020898,92.61448967,170.5162923,99.43692554,95.95406589,95.95406589,82.78595478,35.6860326,32.36705363
42971747,42971763,42971757,42971750,42971723,42971779,42971800,42971776,,251.27,233.75,250.25,267,276.75,295.775,310.01,289.64,49900,1,0,102.9269143,96.11063628,99.56045421,92.66081836,170.4469338,99.40344842,95.95363049,95.95363049,82.83549135,35.73220728,59.26464796
42971822,42971744,42971776,42971728,42971723,42971787,42971772,42971761,,249.99,234.5,250,264.8125,272.25,287.0625,305.005,271.27,49900,1,0,102.491948,95.97563136,99.21028133,92.74098138,170.4832569,99.18595889,95.95130891,95.95130891,83.09758933,32.71014608,53.97197008
42971732,42971763,42971779,42971800,42971820,42971744,42971767,42971723,,251.79,234.5,252.375,267.75,276.5375,291.5125,310.7775,300.2,49600,1,0,103.0440227,95.94322394,99.46857505,92.41787283,170.4559352,99.47628288,95.95093177,95.95093177,82.73725098,36.9055398,41.36877656
42971735,42971763,42971757,42971847,42971723,42971787,42971776,42971747,,247.46,229.875,248,264,274.2875,291.5125,312.77,255.92,49800,1,0,101.83381,95.88119215,98.87185736,92.89052694,170.1924354,98.94139414,95.95072893,95.95072893,83.438343,27.29024671,29.23873365
42971735,42971822,42971800,42971750,42971728,42971767,42971772,42971744,,251.72,237.1875,251.25,267.0625,275.5,289.75,306,295.83,50000,1,0,103.037979,96.02972148,99.49784204,92.56160092,170.5488487,99.41555965,95.94743909,95.94743909,82.7936823,35.95808709,12.75000423
42971747,42971767,42971779,42971772,42971820,42971744,42971741,42971723,,251,233.9375,249.75,266.25,275.25,290.25,306,290.02,50000,1,0,102.8443141,96.04560439,99.42159307,92.66961571,170.5114803,99.32278313,95.94679445,95.94679445,82.91287357,29.86486505,40.25858343
42971747,42971822,42971784,42971800,42971721,42971744,42971767,42971761,,249.68,232.75,249,264.75,273.2875,286.75,306.005,271.25,50000,1,0,102.4366581,95.92897497,99.13597342,92.72197652,170.443135,99.15301155,95.9460131,95.9460131,83.13187316,32.75066356,52.60797739
42971735,42971763,42971767,42971738,42971820,42971806,42971776,42971723,,249.32,233.1875,249.75,265.4375,275.25,288.7625,306.0125,269.44,49900,1,0,102.4129616,95.99523206,99.15614591,92.83431821,170.4244881,99.10689334,95.94597949,95.94597949,83.19177618,29.92956738,30.74476421
42971735,42971763,42971757,42971800,42971723,42971787,42971813,42971744,,249.31,233.25,249.25,267.5,278,294.2625,311.255,272.82,49800,1,0,102.4524673,96.01428115,99.22816376,92.80039854,170.3154723,99.15978724,95.94590463,95.94590463,83.13911733,33.25056555,46.08044922
42971735,42971779,42971784,42971757,42971772,42971744,42971776,42971738,,251.7,234.1875,250.5,268.75,279.5375,295.7625,315.015,300.51,49800,1,0,103.0804081,95.94688788,99.50630242,92.38747333,170.3601043,99.50501919,95.94560465,95.94560465,82.70132344,36.97374154,49.57014024
42971735,42971779,42971757,42971772,42971723,42971806,42971776,42971761,,249.82,233,249.625,266.75,277.2875,293.3,308.7525,274.81,49700,1,0,102.5835434,96.05808902,99.31217611,92.80400193,170.3920528,99.19796045,95.94387336,95.94387336,83.07725789,30.80903218,27.49178708
42971732,42971779,42971776,42971757,42971761,42971767,42971750,42971772,,252.29,235,252.875,270.5,278.75,293.25,310.0075,301.06,50000,1,0,103.255346,96.01736196,99.60127452,92.4334494,170.4927236,99.52765533,95.94374277,95.94374277,82.65226162,36.93375895,65.62437415
42971732,42971767,42971757,42971750,42971772,42971735,42971800,42971806,,249.83,231.5,250.25,267.375,278.0375,292.0125,313.26,281.04,50000,1,0,102.5652049,95.87401031,99.17655341,92.57146721,170.298219,99.24476775,95.94222465,95.94222465,83.02676839,31.56882796,66.94103479
42971732,42971779,42971757,42971728,42971820,42971744,42971767,42971787,,251.19,234.4375,251.25,267.5625,276.75,292,304.53,286.27,50000,1,0,102.9588023,96.14308162,99.53022933,92.75593391,170.5476485,99.32795758,95.94080988,95.94080988,82.88841918,35.00897814,84.02366042
42971735,42971828,42971757,42971772,42971761,42971747,42971776,42971738,,249.03,232.4375,247.75,266,276.5375,291.5125,310.7575,268.63,49900,1,0,102.3317857,95.93048829,99.1060887,92.75488788,170.3058464,99.11317591,95.9375755,95.9375755,83.17984419,31.13497889,28.58040631
42971735,42971763,42971779,42971728,42971820,42971767,42971776,42971744,,252.25,237.1875,251.5,268.25,277.2875,292,305.255,301.2,49800,1,0,103.2408017,96.11687019,99.64871,92.58503039,170.5845562,99.46893562,95.93709581,95.93709581,82.69922653,36.71957501,30.0477773
42971809,42971779,42971757,42971750,42971723,42971735,42971813,42971747,,247.67,230.75,248,265,274.5,292.275,313.5025,258.45,50000,1,0,101.8828992,95.86972801,98.89955058,92.83990543,170.1787634,98.96661293,95.93679036,95.93679036,83.37716672,29.27128002,60.39192677
42971735,42971767,42971779,42971800,42971723,42971747,42971784,42971772,,253.17,237,252.875,269,278.5,295.2625,307.7925,315.17,49400,1,0,103.4923662,96.14400623,99.82074677,92.46726569,170.5779514,99.61187083,95.93513029,95.93513029,82.51696068,38.98902132,48.25348854
42971735,42971787,42971800,42971750,42971761,42971744,42971772,42971747,,250.94,235,251.125,266.8125,275.75,292,305.27,286.1,49900,1,0,102.8499553,96.11400864,99.47878249,92.74923479,170.5154406,99.29947358,95.93469972,95.93469972,82.91430234,34.97754837,33.83862674
42971732,42971767,42971828,42971738,42971723,42971779,42971772,42971776,,250.6,233.9375,250.5,266.5625,276.25,293.5125,309.75,285.93,50000,1,0,102.7330553,96.02241412,99.39077657,92.65405166,170.4036037,99.30048997,95.93212751,95.93212751,82.92122398,33.10598321,38.36960495
42971732,42971763,42971757,42971772,42971820,42971735,42971784,42971761,,249.63,232.6875,250.25,268.75,276,293.025,309.2575,270.05,50000,1,0,102.4796378,96.01878659,99.25857516,92.77899803,170.3621636,99.16912023,95.92933167,95.92933167,83.08432551,33.10961155,44.78955865
42971747,42971767,42971776,42971750,42971723,42971813,42971772,42971761,,251.55,234,250.5,266.5,274.7875,291.7625,312.0125,298.75,49600,1,0,102.9010885,95.89126647,99.40590908,92.37662387,170.4034748,99.44367622,95.92903362,95.92903362,82.73529601,36.35305102,38.63209486
42971809,42971767,42971784,42971738,42971723,42971744,42971776,42971761,,249.19,231.4375,249.375,265.75,274.25,288,302.2725,265.27,50000,1,0,102.377434,96.06856602,99.17995998,92.95717205,170.4835109,99.03985659,95.92846262,95.92846262,83.2287813,29.46904069,24.64752942
42971806,42971744,42971757,42971800,42971723,42971747,42971767,42971772,,251.1,233.75,251,266.75,275,291.275,309.5,295.83,49300,1,0,102.8188468,95.95239809,99.38357531,92.52122087,170.4318854,99.35949182,95.9283146,95.9283146,82.8353574,33.19742932,5.710376799
42971735,42971763,42971784,42971800,42971772,42971732,42971776,42971744,,251.54,234,252.25,271,280.25,296.25,312.255,297.57,49800,1,0,103.0868212,96.03050211,99.54689519,92.51410902,170.3968956,99.44385246,95.92745938,95.92745938,82.73235607,36.48766432,64.07100558
42971732,42971822,42971800,42971738,42971723,42971767,42971772,42971776,,251.55,234.25,251.75,268.75,278.0375,294.0125,314.51,298.83,49700,1,0,102.9880555,95.88503543,99.42654639,92.34352446,170.3497381,99.46743905,95.92592808,95.92592808,82.70532212,36.37005319,45.91264427
42971763,42971822,42971776,42971757,42971723,42971744,42971750,42971772,,250.92,232.75,250.75,267.5625,277.25,292.7625,309.0075,287.07,49800,1,0,102.8553823,96.01326708,99.41745778,92.60907639,170.4304504,99.32892211,95.92473142,95.92473142,82.86568675,34.93333899,25.48234463
42971732,42971796,42971767,42971757,42971820,42971744,42971784,42971723,,248.83,231.5,248.25,266.8125,274.5,290,309.2575,269.14,49900,1,0,102.2194617,95.91152997,99.05113265,92.77192729,170.3162773,99.06166946,95.92206678,95.92206678,83.20802877,25.83184443,18.82566959
42971735,42971822,42971767,42971728,42971761,42971744,42971772,42971787,,250.22,235,250.625,266.5625,274.5,286.8,303.2625,277.42,50000,1,0,102.6377022,95.99079178,99.24699561,92.73458794,170.5109484,99.1772789,95.92107506,95.92107506,83.03695171,33.27343943,19.78094727
42971735,42971767,42971757,42971728,42971820,42971732,42971800,42971813,,250.47,234.9375,251.5,268.75,279,293.25,313.005,286.13,49800,1,0,102.7585101,95.90117716,99.29038589,92.51196843,170.3218942,99.30978166,95.92057292,95.92057292,82.89382523,35.06780782,51.84207559
